Country,Year,Country_Code,Region,SubRegion,GasReserves
Thailand,1994,THA,Asia Pacific,Asia Pacific,0.170625
Thailand,1995,THA,Asia Pacific,Asia Pacific,0.1716
Thailand,1996,THA,Asia Pacific,Asia Pacific,0.1911
Thailand,1997,THA,Asia Pacific,Asia Pacific,0.199875
Thailand,1998,THA,Asia Pacific,Asia Pacific,0.4095
Thailand,1999,THA,Asia Pacific,Asia Pacific,0.336375
Thailand,2000,THA,Asia Pacific,Asia Pacific,0.351
Thailand,2001,THA,Asia Pacific,Asia Pacific,0.36855
Thailand,2002,THA,Asia Pacific,Asia Pacific,0.429975
Thailand,2003,THA,Asia Pacific,Asia Pacific,0.40755
Thailand,2004,THA,Asia Pacific,Asia Pacific,0.34515
Thailand,2005,THA,Asia Pacific,Asia Pacific,0.2964
Thailand,2006,THA,Asia Pacific,Asia Pacific,0.322725
Thailand,2007,THA,Asia Pacific,Asia Pacific,0.328239599
Thailand,2008,THA,Asia Pacific,Asia Pacific,0.351685284
Thailand,2009,THA,Asia Pacific,Asia Pacific,0.32325739
Thailand,2010,THA,Asia Pacific,Asia Pacific,0.310069192
Thailand,2011,THA,Asia Pacific,Asia Pacific,0.294858804
Thailand,2012,THA,Asia Pacific,Asia Pacific,0.264904596
Thailand,2013,THA,Asia Pacific,Asia Pacific,0.246612565
Thailand,2014,THA,Asia Pacific,Asia Pacific,0.227180195
Thailand,2015,THA,Asia Pacific,Asia Pacific,0.214063799
Thailand,2016,THA,Asia Pacific,Asia Pacific,0.200169006
Thailand,2017,THA,Asia Pacific,Asia Pacific,0.187862073
Thailand,2018,THA,Asia Pacific,Asia Pacific,0.177540403
Thailand,2019,THA,Asia Pacific,Asia Pacific,0.143084037
Thailand,2020,THA,Asia Pacific,Asia Pacific,0.143084037
Total Africa,1980,T-AFR,,,5.7456955
Total Africa,1981,T-AFR,,,5.6728435
Total Africa,1982,T-AFR,,,6.0302095
Total Africa,1983,T-AFR,,,6.0329375
Total Africa,1984,T-AFR,,,5.9640875
Total Africa,1985,T-AFR,,,5.91375
Total Africa,1986,T-AFR,,,7.0931125
Total Africa,1987,T-AFR,,,7.0746125
Total Africa,1988,T-AFR,,,7.351975
Total Africa,1989,T-AFR,,,8.10405
Total Africa,1990,T-AFR,,,8.179175
Total Africa,1991,T-AFR,,,9.0807125
Total Africa,1992,T-AFR,,,9.4497025
Total Africa,1993,T-AFR,,,9.56595
Total Africa,1994,T-AFR,,,8.7190875
Total Africa,1995,T-AFR,,,9.486225
Total Africa,1996,T-AFR,,,9.71649125
Total Africa,1997,T-AFR,,,10.15220375
Total Africa,1998,T-AFR,,,10.29459125
Total Africa,1999,T-AFR,,,10.94230625
Total Africa,2000,T-AFR,,,11.92508603
Total Africa,2001,T-AFR,,,12.54677901
Total Africa,2002,T-AFR,,,13.1523414
Total Africa,2003,T-AFR,,,13.36638558
Total Africa,2004,T-AFR,,,13.58175759
Total Africa,2005,T-AFR,,,13.57835508
Total Africa,2006,T-AFR,,,13.64953333
Total Africa,2007,T-AFR,,,13.92364507
Total Africa,2008,T-AFR,,,14.02775753
Total Africa,2009,T-AFR,,,14.14836073
Total Africa,2010,T-AFR,,,14.00984446
Total Africa,2011,T-AFR,,,14.09485087
Total Africa,2012,T-AFR,,,14.03209864
Total Africa,2013,T-AFR,,,13.96738615
Total Africa,2014,T-AFR,,,14.13669778
Total Africa,2015,T-AFR,,,13.98482552
Total Africa,2016,T-AFR,,,14.4185237
Total Africa,2017,T-AFR,,,14.53576425
Total Africa,2018,T-AFR,,,14.59597306
Total Africa,2019,T-AFR,,,14.94602225
Total Africa,2020,T-AFR,,,12.88807769
Total Asia Pacific,1980,T-AP,,,3.960505842
Total Asia Pacific,1981,T-AP,,,4.565401433
Total Asia Pacific,1982,T-AP,,,5.011799262
Total Asia Pacific,1983,T-AP,,,5.107079794
Total Asia Pacific,1984,T-AP,,,5.863704246
Total Asia Pacific,1985,T-AP,,,6.189464663
Total Asia Pacific,1986,T-AP,,,6.799892118
Total Asia Pacific,1987,T-AP,,,7.104082114
Total Asia Pacific,1988,T-AP,,,7.289435078
Total Asia Pacific,1989,T-AP,,,7.869379736
Total Asia Pacific,1990,T-AP,,,8.251343334
Total Asia Pacific,1991,T-AP,,,7.509833655
Total Asia Pacific,1992,T-AP,,,7.771208166
Total Asia Pacific,1993,T-AP,,,7.981892036
Total Asia Pacific,1994,T-AP,,,8.281658935
Total Asia Pacific,1995,T-AP,,,8.233971687
Total Asia Pacific,1996,T-AP,,,7.932479988
Total Asia Pacific,1997,T-AP,,,8.251443483
Total Asia Pacific,1998,T-AP,,,9.082312835
Total Asia Pacific,1999,T-AP,,,9.39020588
Total Asia Pacific,2000,T-AP,,,9.815050746
Total Asia Pacific,2001,T-AP,,,10.34428399
Total Asia Pacific,2002,T-AP,,,10.31754383
Total Asia Pacific,2003,T-AP,,,10.3924817
Total Asia Pacific,2004,T-AP,,,10.75980146
Total Asia Pacific,2005,T-AP,,,10.86949724
Total Asia Pacific,2006,T-AP,,,11.16862
Total Asia Pacific,2007,T-AP,,,12.2357521
Total Asia Pacific,2008,T-AP,,,13.70683103
Total Asia Pacific,2009,T-AP,,,13.91123268
Total Asia Pacific,2010,T-AP,,,13.52176071
Total Asia Pacific,2011,T-AP,,,13.76340773
Total Asia Pacific,2012,T-AP,,,13.88083153
Total Asia Pacific,2013,T-AP,,,14.23317052
Total Asia Pacific,2014,T-AP,,,14.04174405
Total Asia Pacific,2015,T-AP,,,14.65405669
Total Asia Pacific,2016,T-AP,,,15.45554332
Total Asia Pacific,2017,T-AP,,,15.9747789
Total Asia Pacific,2018,T-AP,,,16.0819105
Total Asia Pacific,2019,T-AP,,,16.78486693
Total Asia Pacific,2020,T-AP,,,16.56002841
Total CIS,1980,T-CIS,,,20.46929547
Total CIS,1981,T-CIS,,,21.74862702
Total CIS,1982,T-CIS,,,22.38829145
Total CIS,1983,T-CIS,,,23.02795723
Total CIS,1984,T-CIS,,,23.98745657
Total CIS,1985,T-CIS,,,25.58662034
Total CIS,1986,T-CIS,,,26.22628477
Total CIS,1987,T-CIS,,,26.67405042
Total CIS,1988,T-CIS,,,27.18578412
Total CIS,1989,T-CIS,,,33.26260429
Total CIS,1990,T-CIS,,,34.88095794
Total CIS,1991,T-CIS,,,36.32559317
Total CIS,1992,T-CIS,,,37.12083479
Total CIS,1993,T-CIS,,,38.14443839
Total CIS,1994,T-CIS,,,38.36074423
Total CIS,1995,T-CIS,,,37.83465671
Total CIS,1996,T-CIS,,,37.36467256
Total CIS,1997,T-CIS,,,38.56794439
Total CIS,1998,T-CIS,,,38.42182038
Total CIS,1999,T-CIS,,,38.39159691
Total CIS,2000,T-CIS,,,38.59720278
Total CIS,2001,T-CIS,,,38.80178223
Total CIS,2002,T-CIS,,,39.35531725
Total CIS,2003,T-CIS,,,39.2177861
Total CIS,2004,T-CIS,,,39.07535241
Total CIS,2005,T-CIS,,,39.223022
Total CIS,2006,T-CIS,,,39.22272061
Total CIS,2007,T-CIS,,,43.25866278
Total CIS,2008,T-CIS,,,43.35133569
Total CIS,2009,T-CIS,,,45.56756894
Total CIS,2010,T-CIS,,,51.330538
Total CIS,2011,T-CIS,,,51.67336898
Total CIS,2012,T-CIS,,,51.82538539
Total CIS,2013,T-CIS,,,51.10857682
Total CIS,2014,T-CIS,,,52.55165074
Total CIS,2015,T-CIS,,,52.43925037
Total CIS,2016,T-CIS,,,52.85894225
Total CIS,2017,T-CIS,,,55.91385276
Total CIS,2018,T-CIS,,,56.44266068
Total CIS,2019,T-CIS,,,56.76706674
Total CIS,2020,T-CIS,,,56.60172826
Total EU,1980,T-EU,,,3.09506488
Total EU,1981,T-EU,,,3.008161145
Total EU,1982,T-EU,,,2.92532696
Total EU,1983,T-EU,,,3.0124965
Total EU,1984,T-EU,,,2.96087955
Total EU,1985,T-EU,,,2.96831272
Total EU,1986,T-EU,,,3.012551275
Total EU,1987,T-EU,,,2.9502158
Total EU,1988,T-EU,,,2.915436085
Total EU,1989,T-EU,,,2.891843475
Total EU,1990,T-EU,,,3.199313105
Total EU,1991,T-EU,,,3.162403003
Total EU,1992,T-EU,,,3.083437963
Total EU,1993,T-EU,,,2.997807035
Total EU,1994,T-EU,,,2.942145398
Total EU,1995,T-EU,,,2.870562346
Total EU,1996,T-EU,,,2.800631546
Total EU,1997,T-EU,,,2.774029928
Total EU,1998,T-EU,,,2.67397058
Total EU,1999,T-EU,,,2.661786448
Total EU,2000,T-EU,,,2.547517601
Total EU,2001,T-EU,,,2.470954948
Total EU,2002,T-EU,,,2.369964261
Total EU,2003,T-EU,,,2.232823443
Total EU,2004,T-EU,,,2.148767114
Total EU,2005,T-EU,,,2.058080373
Total EU,2006,T-EU,,,1.94035552
Total EU,2007,T-EU,,,1.826926161
Total EU,2008,T-EU,,,1.722497048
Total EU,2009,T-EU,,,1.737208031
Total EU,2010,T-EU,,,1.636052173
Total EU,2011,T-EU,,,1.549301195
Total EU,2012,T-EU,,,1.293976864
Total EU,2013,T-EU,,,1.215818858
Total EU,2014,T-EU,,,1.104247556
Total EU,2015,T-EU,,,1.086750455
Total EU,2016,T-EU,,,0.984070356
Total EU,2017,T-EU,,,0.946822992
Total EU,2018,T-EU,,,0.505122907
Total EU,2019,T-EU,,,0.44649597
Total EU,2020,T-EU,,,0.441848362
Total Europe,1980,T-EUR,,,4.27965488
Total Europe,1981,T-EUR,,,4.115446145
Total Europe,1982,T-EUR,,,3.98436446
Total Europe,1983,T-EUR,,,4.231544
Total Europe,1984,T-EUR,,,4.16385455
Total Europe,1985,T-EUR,,,4.25939722
Total Europe,1986,T-EUR,,,4.197105275
Total Europe,1987,T-EUR,,,4.93753905
Total Europe,1988,T-EUR,,,5.328646085
Total Europe,1989,T-EUR,,,5.273818475
Total Europe,1990,T-EUR,,,5.514212355
Total Europe,1991,T-EUR,,,5.065175253
Total Europe,1992,T-EUR,,,5.166606963
Total Europe,1993,T-EUR,,,5.072721035
Total Europe,1994,T-EUR,,,5.039326898
Total Europe,1995,T-EUR,,,5.016020846
Total Europe,1996,T-EUR,,,5.095356546
Total Europe,1997,T-EUR,,,5.507996424
Total Europe,1998,T-EUR,,,5.432687157
Total Europe,1999,T-EUR,,,5.506968182
Total Europe,2000,T-EUR,,,5.370348209
Total Europe,2001,T-EUR,,,6.137210556
Total Europe,2002,T-EUR,,,5.939884868
Total Europe,2003,T-EUR,,,6.068750332
Total Europe,2004,T-EUR,,,5.857720222
Total Europe,2005,T-EUR,,,5.68310359
Total Europe,2006,T-EUR,,,5.439520108
Total Europe,2007,T-EUR,,,5.269230749
Total Europe,2008,T-EUR,,,4.999568424
Total Europe,2009,T-EUR,,,4.794381148
Total Europe,2010,T-EUR,,,4.668876959
Total Europe,2011,T-EUR,,,4.602109422
Total Europe,2012,T-EUR,,,4.800558409
Total Europe,2013,T-EUR,,,4.65093189
Total Europe,2014,T-EUR,,,4.378115099
Total Europe,2015,T-EUR,,,4.227303227
Total Europe,2016,T-EUR,,,3.98883391
Total Europe,2017,T-EUR,,,3.902994866
Total Europe,2018,T-EUR,,,3.41338927
Total Europe,2019,T-EUR,,,3.276960326
Total Europe,2020,T-EUR,,,3.168814818
Total Middle East,1980,T-ME,,,24.03037862
Total Middle East,1981,T-ME,,,24.3209516
Total Middle East,1982,T-ME,,,25.1904461
Total Middle East,1983,T-ME,,,25.68464958
Total Middle East,1984,T-ME,,,26.72406207
Total Middle East,1985,T-ME,,,26.98737256
Total Middle East,1986,T-ME,,,29.64152855
Total Middle East,1987,T-ME,,,30.37103953
Total Middle East,1988,T-ME,,,33.38068551
Total Middle East,1989,T-ME,,,36.67096549
Total Middle East,1990,T-ME,,,36.81128897
Total Middle East,1991,T-ME,,,41.38146914
Total Middle East,1992,T-ME,,,42.58093913
Total Middle East,1993,T-ME,,,43.00309911
Total Middle East,1994,T-ME,,,44.10053609
Total Middle East,1995,T-ME,,,44.02542407
Total Middle East,1996,T-ME,,,47.68400906
Total Middle East,1997,T-ME,,,47.90264906
Total Middle East,1998,T-ME,,,51.55472406
Total Middle East,1999,T-ME,,,53.774189
Total Middle East,2000,T-ME,,,58.25022147
Total Middle East,2001,T-ME,,,70.37585097
Total Middle East,2002,T-ME,,,71.21384397
Total Middle East,2003,T-ME,,,71.74490393
Total Middle East,2004,T-ME,,,71.70380642
Total Middle East,2005,T-ME,,,69.78813142
Total Middle East,2006,T-ME,,,70.94304205
Total Middle East,2007,T-ME,,,72.26568199
Total Middle East,2008,T-ME,,,73.7205197
Total Middle East,2009,T-ME,,,73.62628656
Total Middle East,2010,T-ME,,,77.80989308
Total Middle East,2011,T-ME,,,78.41705324
Total Middle East,2012,T-ME,,,77.38879707
Total Middle East,2013,T-ME,,,77.66401304
Total Middle East,2014,T-ME,,,77.62290788
Total Middle East,2015,T-ME,,,76.97181977
Total Middle East,2016,T-ME,,,77.60648751
Total Middle East,2017,T-ME,,,75.31325003
Total Middle East,2018,T-ME,,,75.56850066
Total Middle East,2019,T-ME,,,75.76307775
Total Middle East,2020,T-ME,,,75.80692082
Total Non-OECD,1980,T-NOECD,,,56.8200216
Total Non-OECD,1981,T-NOECD,,,58.90624312
Total Non-OECD,1982,T-NOECD,,,61.20269659
Total Non-OECD,1983,T-NOECD,,,62.50339449
Total Non-OECD,1984,T-NOECD,,,65.22331985
Total Non-OECD,1985,T-NOECD,,,67.49865702
Total Non-OECD,1986,T-NOECD,,,73.41231178
Total Non-OECD,1987,T-NOECD,,,75.2349179
Total Non-OECD,1988,T-NOECD,,,79.30345942
Total Non-OECD,1989,T-NOECD,,,90.11506261
Total Non-OECD,1990,T-NOECD,,,93.03554722
Total Non-OECD,1991,T-NOECD,,,99.35668281
Total Non-OECD,1992,T-NOECD,,,101.9329228
Total Non-OECD,1993,T-NOECD,,,103.6796461
Total Non-OECD,1994,T-NOECD,,,104.5946267
Total Non-OECD,1995,T-NOECD,,,104.8528713
Total Non-OECD,1996,T-NOECD,,,107.961406
Total Non-OECD,1997,T-NOECD,,,110.9993009
Total Non-OECD,1998,T-NOECD,,,115.2818741
Total Non-OECD,1999,T-NOECD,,,118.5443578
Total Non-OECD,2000,T-NOECD,,,124.4210567
Total Non-OECD,2001,T-NOECD,,,137.5559583
Total Non-OECD,2002,T-NOECD,,,139.5701997
Total Non-OECD,2003,T-NOECD,,,140.2447246
Total Non-OECD,2004,T-NOECD,,,140.8392258
Total Non-OECD,2005,T-NOECD,,,139.0458475
Total Non-OECD,2006,T-NOECD,,,140.9717401
Total Non-OECD,2007,T-NOECD,,,147.8979356
Total Non-OECD,2008,T-NOECD,,,150.1899479
Total Non-OECD,2009,T-NOECD,,,152.6374324
Total Non-OECD,2010,T-NOECD,,,162.3591836
Total Non-OECD,2011,T-NOECD,,,163.6912858
Total Non-OECD,2012,T-NOECD,,,163.4336554
Total Non-OECD,2013,T-NOECD,,,163.2221191
Total Non-OECD,2014,T-NOECD,,,165.0520335
Total Non-OECD,2015,T-NOECD,,,164.7320045
Total Non-OECD,2016,T-NOECD,,,167.0331147
Total Non-OECD,2017,T-NOECD,,,167.9739163
Total Non-OECD,2018,T-NOECD,,,168.8798356
Total Non-OECD,2019,T-NOECD,,,170.2610694
Total Non-OECD,2020,T-NOECD,,,167.7940849
Total North America,1980,T-NAM,,,9.607157772
Total North America,1981,T-NAM,,,10.04915793
Total North America,1982,T-NAM,,,10.07054721
Total North America,1983,T-NAM,,,10.10352378
Total North America,1984,T-NAM,,,10.21036512
Total North America,1985,T-NAM,,,10.07011293
Total North America,1986,T-NAM,,,9.964244763
Total North America,1987,T-NAM,,,9.767623709
Total North America,1988,T-NAM,,,9.185974212
Total North America,1989,T-NAM,,,9.20328026
Total North America,1990,T-NAM,,,9.222793106
Total North America,1991,T-NAM,,,9.131616137
Total North America,1992,T-NAM,,,9.01274004
Total North America,1993,T-NAM,,,8.503495242
Total North America,1994,T-NAM,,,8.181300474
Total North America,1995,T-NAM,,,8.226541893
Total North America,1996,T-NAM,,,8.171873467
Total North America,1997,T-NAM,,,8.049831392
Total North America,1998,T-NAM,,,6.981731604
Total North America,1999,T-NAM,,,7.054443141
Total North America,2000,T-NAM,,,7.265696361
Total North America,2001,T-NAM,,,7.402946406
Total North America,2002,T-NAM,,,7.104538662
Total North America,2003,T-NAM,,,7.099022541
Total North America,2004,T-NAM,,,7.18820387
Total North America,2005,T-NAM,,,7.500502363
Total North America,2006,T-NAM,,,7.669137091
Total North America,2007,T-NAM,,,8.365448655
Total North America,2008,T-NAM,,,8.65438493
Total North America,2009,T-NAM,,,9.369491088
Total North America,2010,T-NAM,,,10.49274399
Total North America,2011,T-NAM,,,11.24394709
Total North America,2012,T-NAM,,,10.6127734
Total North America,2013,T-NAM,,,11.44691495
Total North America,2014,T-NAM,,,12.21058016
Total North America,2015,T-NAM,,,10.65311058
Total North America,2016,T-NAM,,,10.92827516
Total North America,2017,T-NAM,,,14.05702055
Total North America,2018,T-NAM,,,14.96502077
Total North America,2019,T-NAM,,,14.79084214
Total North America,2020,T-NAM,,,15.15073206
Total OECD,1980,T-OECD,,,14.06909865
Total OECD,1981,T-OECD,,,14.56193607
Total OECD,1982,T-OECD,,,14.60266667
Total OECD,1983,T-OECD,,,14.89101278
Total OECD,1984,T-OECD,,,14.98866467
Total OECD,1985,T-OECD,,,14.90690515
Total OECD,1986,T-OECD,,,14.91561004
Total OECD,1987,T-OECD,,,15.60138276
Total OECD,1988,T-OECD,,,15.4490603
Total OECD,1989,T-OECD,,,15.34874873
Total OECD,1990,T-OECD,,,15.32746546
Total OECD,1991,T-OECD,,,14.79349139
Total OECD,1992,T-OECD,,,14.913327
Total OECD,1993,T-OECD,,,14.34022628
Total OECD,1994,T-OECD,,,14.22936237
Total OECD,1995,T-OECD,,,14.23530774
Total OECD,1996,T-OECD,,,14.37775501
Total OECD,1997,T-OECD,,,14.03965882
Total OECD,1998,T-OECD,,,13.24003218
Total OECD,1999,T-OECD,,,13.35607209
Total OECD,2000,T-OECD,,,13.60213646
Total OECD,2001,T-OECD,,,14.92569385
Total OECD,2002,T-OECD,,,14.32934042
Total OECD,2003,T-OECD,,,14.33610286
Total OECD,2004,T-OECD,,,14.18059036
Total OECD,2005,T-OECD,,,14.34689212
Total OECD,2006,T-OECD,,,14.31331637
Total OECD,2007,T-OECD,,,14.77427914
Total OECD,2008,T-OECD,,,15.77162837
Total OECD,2009,T-OECD,,,16.33862857
Total OECD,2010,T-OECD,,,17.58164547
Total OECD,2011,T-OECD,,,18.22819725
Total OECD,2012,T-OECD,,,17.36105781
Total OECD,2013,T-OECD,,,18.07669353
Total OECD,2014,T-OECD,,,18.1098592
Total OECD,2015,T-OECD,,,16.46090511
Total OECD,2016,T-OECD,,,16.50245984
Total OECD,2017,T-OECD,,,19.85397149
Total OECD,2018,T-OECD,,,20.17354478
Total OECD,2019,T-OECD,,,20.00632716
Total OECD,2020,T-OECD,,,20.27969388
Total S. & Cent. America,1980,T-SCA,,,2.796432163
Total S. & Cent. America,1981,T-SCA,,,2.995751557
Total S. & Cent. America,1982,T-SCA,,,3.129705281
Total S. & Cent. America,1983,T-SCA,,,3.206715378
Total S. & Cent. America,1984,T-SCA,,,3.298454456
Total S. & Cent. America,1985,T-SCA,,,3.398844456
Total S. & Cent. America,1986,T-SCA,,,4.405753835
Total S. & Cent. America,1987,T-SCA,,,4.907353338
Total S. & Cent. America,1988,T-SCA,,,5.030019715
Total S. & Cent. America,1989,T-SCA,,,5.079713092
Total S. & Cent. America,1990,T-SCA,,,5.503241972
Total S. & Cent. America,1991,T-SCA,,,5.655774347
Total S. & Cent. America,1992,T-SCA,,,5.744218228
Total S. & Cent. America,1993,T-SCA,,,5.748276608
Total S. & Cent. America,1994,T-SCA,,,6.141334984
Total S. & Cent. America,1995,T-SCA,,,6.265338864
Total S. & Cent. America,1996,T-SCA,,,6.374278132
Total S. & Cent. America,1997,T-SCA,,,6.606891193
Total S. & Cent. America,1998,T-SCA,,,6.754038948
Total S. & Cent. America,1999,T-SCA,,,6.840720509
Total S. & Cent. America,2000,T-SCA,,,6.799587608
Total S. & Cent. America,2001,T-SCA,,,6.872799023
Total S. & Cent. America,2002,T-SCA,,,6.816070151
Total S. & Cent. America,2003,T-SCA,,,6.691497314
Total S. & Cent. America,2004,T-SCA,,,6.853174236
Total S. & Cent. America,2005,T-SCA,,,6.750127966
Total S. & Cent. America,2006,T-SCA,,,7.192483255
Total S. & Cent. America,2007,T-SCA,,,7.353793353
Total S. & Cent. America,2008,T-SCA,,,7.501178991
Total S. & Cent. America,2009,T-SCA,,,7.558739788
Total S. & Cent. America,2010,T-SCA,,,8.107171882
Total S. & Cent. America,2011,T-SCA,,,8.124745699
Total S. & Cent. America,2012,T-SCA,,,8.25426881
Total S. & Cent. America,2013,T-SCA,,,8.227819247
Total S. & Cent. America,2014,T-SCA,,,8.220196955
Total S. & Cent. America,2015,T-SCA,,,8.262543465
Total S. & Cent. America,2016,T-SCA,,,8.278968653
Total S. & Cent. America,2017,T-SCA,,,8.130226434
Total S. & Cent. America,2018,T-SCA,,,7.985925472
Total S. & Cent. America,2019,T-SCA,,,7.938560471
Total S. & Cent. America,2020,T-SCA,,,7.897476737
Total World,1980,WLD,,,70.88912025
Total World,1981,WLD,,,73.46817919
Total World,1982,WLD,,,75.80536326
Total World,1983,WLD,,,77.39440727
Total World,1984,WLD,,,80.21198452
Total World,1985,WLD,,,82.40556217
Total World,1986,WLD,,,88.32792181
Total World,1987,WLD,,,90.83630066
Total World,1988,WLD,,,94.75251972
Total World,1989,WLD,,,105.4638113
Total World,1990,WLD,,,108.3630127
Total World,1991,WLD,,,114.1501742
Total World,1992,WLD,,,116.8462498
Total World,1993,WLD,,,118.0198724
Total World,1994,WLD,,,118.8239891
Total World,1995,WLD,,,119.0881791
Total World,1996,WLD,,,122.339161
Total World,1997,WLD,,,125.0389597
Total World,1998,WLD,,,128.5219062
Total World,1999,WLD,,,131.9004299
Total World,2000,WLD,,,138.0231932
Total World,2001,WLD,,,152.4816522
Total World,2002,WLD,,,153.8995401
Total World,2003,WLD,,,154.5808275
Total World,2004,WLD,,,155.0198162
Total World,2005,WLD,,,153.3927397
Total World,2006,WLD,,,155.2850564
Total World,2007,WLD,,,162.6722147
Total World,2008,WLD,,,165.9615763
Total World,2009,WLD,,,168.9760609
Total World,2010,WLD,,,179.9408291
Total World,2011,WLD,,,181.919483
Total World,2012,WLD,,,180.7947132
Total World,2013,WLD,,,181.2988126
Total World,2014,WLD,,,183.1618927
Total World,2015,WLD,,,181.1929096
Total World,2016,WLD,,,183.5355745
Total World,2017,WLD,,,187.8278878
Total World,2018,WLD,,,189.0533804
Total World,2019,WLD,,,190.2673966
Total World,2020,WLD,,,188.0737788
Trinidad & Tobago,1980,TTO,S. & Cent. America,Caribbean,0.289575
Trinidad & Tobago,1981,TTO,S. & Cent. America,Caribbean,0.3315
Trinidad & Tobago,1982,TTO,S. & Cent. America,Caribbean,0.32565
Trinidad & Tobago,1983,TTO,S. & Cent. America,Caribbean,0.309075
Trinidad & Tobago,1984,TTO,S. & Cent. America,Caribbean,0.303225
Trinidad & Tobago,1985,TTO,S. & Cent. America,Caribbean,0.309075
Trinidad & Tobago,1986,TTO,S. & Cent. America,Caribbean,0.301275
Trinidad & Tobago,1987,TTO,S. & Cent. America,Caribbean,0.295425
Trinidad & Tobago,1988,TTO,S. & Cent. America,Caribbean,0.28665
Trinidad & Tobago,1989,TTO,S. & Cent. America,Caribbean,0.27885
Trinidad & Tobago,1990,TTO,S. & Cent. America,Caribbean,0.2457
Trinidad & Tobago,1991,TTO,S. & Cent. America,Caribbean,0.23205
Trinidad & Tobago,1992,TTO,S. & Cent. America,Caribbean,0.227175
Trinidad & Tobago,1993,TTO,S. & Cent. America,Caribbean,0.22425
Trinidad & Tobago,1994,TTO,S. & Cent. America,Caribbean,0.27885
Trinidad & Tobago,1995,TTO,S. & Cent. America,Caribbean,0.340275
Trinidad & Tobago,1996,TTO,S. & Cent. America,Caribbean,0.4446
Trinidad & Tobago,1997,TTO,S. & Cent. America,Caribbean,0.504075
Trinidad & Tobago,1998,TTO,S. & Cent. America,Caribbean,0.546
Trinidad & Tobago,1999,TTO,S. & Cent. America,Caribbean,0.589875
Trinidad & Tobago,2000,TTO,S. & Cent. America,Caribbean,0.543075
Trinidad & Tobago,2001,TTO,S. & Cent. America,Caribbean,0.5616
Trinidad & Tobago,2002,TTO,S. & Cent. America,Caribbean,0.574275
Trinidad & Tobago,2003,TTO,S. & Cent. America,Caribbean,0.5187
Trinidad & Tobago,2004,TTO,S. & Cent. America,Caribbean,0.5187
Trinidad & Tobago,2005,TTO,S. & Cent. America,Caribbean,0.51675
Trinidad & Tobago,2006,TTO,S. & Cent. America,Caribbean,0.468
Trinidad & Tobago,2007,TTO,S. & Cent. America,Caribbean,0.468065708
Trinidad & Tobago,2008,TTO,S. & Cent. America,Caribbean,0.42326116
Trinidad & Tobago,2009,TTO,S. & Cent. America,Caribbean,0.396989778
Trinidad & Tobago,2010,TTO,S. & Cent. America,Caribbean,0.370663319
Trinidad & Tobago,2011,TTO,S. & Cent. America,Caribbean,0.365073077
Trinidad & Tobago,2012,TTO,S. & Cent. America,Caribbean,0.360914819
Trinidad & Tobago,2013,TTO,S. & Cent. America,Caribbean,0.337066792
Trinidad & Tobago,2014,TTO,S. & Cent. America,Caribbean,0.316771186
Trinidad & Tobago,2015,TTO,S. & Cent. America,Caribbean,0.316771186
Trinidad & Tobago,2016,TTO,S. & Cent. America,Caribbean,0.291904248
Trinidad & Tobago,2017,TTO,S. & Cent. America,Caribbean,0.309528656
Trinidad & Tobago,2018,TTO,S. & Cent. America,Caribbean,0.273178315
Trinidad & Tobago,2019,TTO,S. & Cent. America,Caribbean,0.289563507
Trinidad & Tobago,2020,TTO,S. & Cent. America,Caribbean,0.289866426
Turkmenistan,1997,TKM,CIS,CIS,1.757925
Turkmenistan,1998,TKM,CIS,CIS,1.81545
Turkmenistan,1999,TKM,CIS,CIS,1.81545
Turkmenistan,2000,TKM,CIS,CIS,1.81545
Turkmenistan,2001,TKM,CIS,CIS,1.81545
Turkmenistan,2002,TKM,CIS,CIS,1.81545
Turkmenistan,2003,TKM,CIS,CIS,1.81545
Turkmenistan,2004,TKM,CIS,CIS,1.81545
Turkmenistan,2005,TKM,CIS,CIS,1.81545
Turkmenistan,2006,TKM,CIS,CIS,1.81545
Turkmenistan,2007,TKM,CIS,CIS,5.712525
Turkmenistan,2008,TKM,CIS,CIS,5.712525
Turkmenistan,2009,TKM,CIS,CIS,7.910175
Turkmenistan,2010,TKM,CIS,CIS,13.60125
Turkmenistan,2011,TKM,CIS,CIS,13.60125
Turkmenistan,2012,TKM,CIS,CIS,13.60125
Turkmenistan,2013,TKM,CIS,CIS,13.60125
Turkmenistan,2014,TKM,CIS,CIS,13.60125
Turkmenistan,2015,TKM,CIS,CIS,13.60125
Turkmenistan,2016,TKM,CIS,CIS,13.60125
Turkmenistan,2017,TKM,CIS,CIS,13.60125
Turkmenistan,2018,TKM,CIS,CIS,13.60125
Turkmenistan,2019,TKM,CIS,CIS,13.60125
Turkmenistan,2020,TKM,CIS,CIS,13.60125
US,1980,USA,North America,North America,5.396132772
US,1981,USA,North America,North America,5.469582929
US,1982,USA,North America,North America,5.463672211
US,1983,USA,North America,North America,5.429373781
US,1984,USA,North America,North America,5.35389012
US,1985,USA,North America,North America,5.242887927
US,1986,USA,North America,North America,5.194544763
US,1987,USA,North America,North America,5.075923709
US,1988,USA,North America,North America,4.555699212
US,1989,USA,North America,North America,4.53108026
US,1990,USA,North America,North America,4.591543106
US,1991,USA,North America,North America,4.529616137
US,1992,USA,North America,North America,4.47411504
US,1993,USA,North America,North America,4.403620242
