period,productId,productName,activityId,activityName,countryRegionId,countryRegionName,countryRegionTypeId,countryRegionTypeName,dataFlagId,dataFlagDescription,unitName,value,unit
2022,59,Other liquids,1,Production,LKA,Sri Lanka,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,CPV,Cabo Verde,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,KNA,Saint Kitts and Nevis,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,OPSA,OPEC - South America,r,Region,,,thousand barrels per day,8.989432669228618,TBPD
2022,57,Crude oil including lease condensate,1,Production,PYF,French Polynesia,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,UKR,Ukraine,c,Country,,,thousand barrels per day,4.493717808219178,TBPD
2022,58,NGPL,1,Production,CPV,Cabo Verde,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,UKR,Ukraine,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,59,Other liquids,1,Production,VNM,Vietnam,c,Country,,,thousand barrels per day,2.585,TBPD
2022,53,Total petroleum and other liquids,1,Production,BRA,Brazil,c,Country,,,thousand barrels per day,3803.2508071516013,TBPD
2022,56,Refinery processing gain,1,Production,DNK,Denmark,c,Country,,,thousand barrels per day,1.985584740349267,TBPD
2022,57,Crude oil including lease condensate,1,Production,PYF,French Polynesia,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,NOEC,Non-OECD,r,Region,,,thousand barrels per day,5348.545852207235,TBPD
2022,58,NGPL,1,Production,FRA,France,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,FRA,France,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,GLP,Guadeloupe,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,NOEC,Non-OECD,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,56,Refinery processing gain,1,Production,GIN,Guinea,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,CIV,Cote d'Ivoire,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,KNA,Saint Kitts and Nevis,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,LSO,Lesotho,c,Country,,,quadrillion Btu,0,QBTU
2023,53,Total petroleum and other liquids,1,Production,WP11,Australia and New Zealand,r,Region,7.0,Values derived using SMR estimation methodology. Appears as a superscript.,thousand barrels per day,555.1038679455074,TBPD
2022,5,Petroleum and other liquids,5,"Stocks, OECD",CSK,Former Czechoslovakia,c,Country,3.0,The country does not exist during a given statistical time period,millions barrels,--,MBBL
2022,63,Jet fuel,2,Consumption,BEL,Belgium,c,Country,,,quadrillion Btu,0.075325949433,QBTU
2022,63,Jet fuel,2,Consumption,BEL,Belgium,c,Country,,,1000 metric tons,1690,MT
2022,63,Jet fuel,2,Consumption,BEL,Belgium,c,Country,,,thousand barrels per day,36.39726,TBPD
2022,63,Jet fuel,2,Consumption,BEL,Belgium,c,Country,,,terajoules,79473.08380344482,TJ
2022,63,Jet fuel,2,Consumption,BEL,Belgium,c,Country,,,million metric tons of oil equivalent,1.8981819950416354,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,FIN,Finland,c,Country,,,quadrillion Btu,0.0534834999174,QBTU
2022,67,Liquefied Petroleum Gases,2,Consumption,FIN,Finland,c,Country,,,terajoules,56428.07960645416,TJ
2022,67,Liquefied Petroleum Gases,2,Consumption,FIN,Finland,c,Country,,,1000 metric tons,1117,MT
2022,67,Liquefied Petroleum Gases,2,Consumption,FIN,Finland,c,Country,,,thousand barrels per day,35.479452,TBPD
2022,67,Liquefied Petroleum Gases,2,Consumption,FIN,Finland,c,Country,,,million metric tons of oil equivalent,1.347761526262865,MTOE
2022,57,Crude oil including lease condensate,1,Production,EGY,Egypt,c,Country,,,thousand barrels per day,567.6520547945205,TBPD
2022,57,Crude oil including lease condensate,1,Production,PRK,North Korea,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,ZWE,Zimbabwe,c,Country,,,quadrillion Btu,0,QBTU
2022,53,Total petroleum and other liquids,1,Production,JOR,Jordan,c,Country,,,thousand barrels per day,0.3322192075026425,TBPD
2022,58,NGPL,1,Production,LBN,Lebanon,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,EGY,Egypt,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,SVN,Slovenia,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,RWA,Rwanda,c,Country,,,quadrillion Btu,0,QBTU
2022,57,Crude oil including lease condensate,1,Production,LCA,Saint Lucia,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,NIU,Niue,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,CHL,Chile,c,Country,,,thousand barrels per day,10,TBPD
2022,53,Total petroleum and other liquids,1,Production,AZE,Azerbaijan,c,Country,,,thousand barrels per day,672.7760815605857,TBPD
2022,58,NGPL,1,Production,MLI,Mali,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,LCA,Saint Lucia,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,OEEU,OECD - Europe,r,Region,,,thousand barrels per day,3462.6799024880547,TBPD
2022,58,NGPL,1,Production,MLI,Mali,c,Country,,,quadrillion Btu,0,QBTU
2022,57,Crude oil including lease condensate,1,Production,RWA,Rwanda,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,PRK,North Korea,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,SVN,Slovenia,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,ZWE,Zimbabwe,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,LBN,Lebanon,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,CHL,Chile,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,5,Petroleum and other liquids,5,"Stocks, OECD",NOR,Norway,c,Country,6.0,"A value exists, but cannot be published",millions barrels,w,MBBL
2022,55,"Crude oil, NGPL, and other liquids",1,Production,GRC,Greece,c,Country,,,thousand barrels per day,5.177,TBPD
2022,4702,Population,33,Population,NLD,Netherlands,c,Country,,,people in thousands,17655.92,THP
2022,4702,Population,33,Population,CHE,Switzerland,c,Country,,,people in thousands,8812.284,THP
2022,54,Refined petroleum products,2,Consumption,DEU,Germany,c,Country,,,quadrillion Btu,4.449395435564635,QBTU
2022,54,Refined petroleum products,2,Consumption,DEU,Germany,c,Country,,,terajoules,4694360.694913182,TJ
2022,54,Refined petroleum products,2,Consumption,DEU,Germany,c,Country,,,1000 metric tons,100512,MT
2022,54,Refined petroleum products,2,Consumption,DEU,Germany,c,Country,,,thousand barrels per day,2170.709589,TBPD
2022,54,Refined petroleum products,2,Consumption,DEU,Germany,c,Country,,,million metric tons of oil equivalent,112.12287887750367,MTOE
2022,63,Jet fuel,2,Consumption,ESP,Spain,c,Country,,,quadrillion Btu,0.2623792501701,QBTU
2022,63,Jet fuel,2,Consumption,ESP,Spain,c,Country,,,1000 metric tons,5872,MT
2022,63,Jet fuel,2,Consumption,ESP,Spain,c,Country,,,thousand barrels per day,126.780822,TBPD
2022,63,Jet fuel,2,Consumption,ESP,Spain,c,Country,,,terajoules,276824.76349801116,TJ
2022,63,Jet fuel,2,Consumption,ESP,Spain,c,Country,,,million metric tons of oil equivalent,6.611845881722373,MTOE
2022,67,Liquefied Petroleum Gases,2,Consumption,OECD,OECD,r,Region,,,thousand barrels per day,3638.675159671233,TBPD
2022,67,Liquefied Petroleum Gases,2,Consumption,OECD,OECD,r,Region,,,1000 metric tons,71692,MT
2022,58,NGPL,1,Production,USA,United States,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,GBR,United Kingdom,c,Country,,,thousand barrels per day,67.44746597276897,TBPD
2022,58,NGPL,1,Production,TON,Tonga,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,ATA,Antarctica,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,CHN,China,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,BEL,Belgium,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,BEL,Belgium,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,CHN,China,c,Country,,,thousand barrels per day,5,TBPD
2022,53,Total petroleum and other liquids,1,Production,SEN,Senegal,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,-0.02706978291397467,TBPD
2022,58,NGPL,1,Production,TON,Tonga,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,GBR,United Kingdom,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,59,Other liquids,1,Production,USIQ,U.S. Pacific Islands,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,IRN,Iran,c,Country,,,thousand barrels per day,3653.401189260856,TBPD
2022,58,NGPL,1,Production,USA,United States,c,Country,,,thousand barrels per day,5882.846745205479,TBPD
2022,56,Refinery processing gain,1,Production,MIDE,Middle East,r,Region,,,thousand barrels per day,43.57005556305018,TBPD
2022,53,Total petroleum and other liquids,1,Production,WAK,Wake Island,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,PNG,Papua New Guinea,c,Country,,,thousand barrels per day,35.91681917808219,TBPD
2022,56,Refinery processing gain,1,Production,KOR,South Korea,c,Country,,,thousand barrels per day,69.7477217812247,TBPD
2022,57,Crude oil including lease condensate,1,Production,MUS,Mauritius,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,WP22,Other Non-OECD - America,r,Region,,,thousand barrels per day,20.567189524071782,TBPD
2022,57,Crude oil including lease condensate,1,Production,SAU,Saudi Arabia,c,Country,,,thousand barrels per day,10644.393817302762,TBPD
2022,58,NGPL,1,Production,OPSA,OPEC - South America,r,Region,,,thousand barrels per day,10,TBPD
2022,4702,Population,33,Population,SSD,South Sudan,c,Country,,,people in thousands,10913.16,THP
2022,4701,Gross domestic product,34,GDP,WP14,Canada,r,Region,,,billion dollars at purchasing power parities,1791.35,BDOLPPP
2022,4701,Gross domestic product,34,GDP,USOH,U.S. Territories,c,Country,1.0,Data are unavailable (permanently),billion dollars at purchasing power parities,NA,BDOLPPP
2022,58,NGPL,1,Production,DNK,Denmark,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,MTQ,Martinique,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,SAU,Saudi Arabia,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,DNK,Denmark,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,GIN,Guinea,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,OPSA,OPEC - South America,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,GIN,Guinea,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,TWN,Taiwan,c,Country,,,thousand barrels per day,0.63,TBPD
2022,53,Total petroleum and other liquids,1,Production,GEO,Georgia,c,Country,,,thousand barrels per day,0.27095611589026075,TBPD
2022,57,Crude oil including lease condensate,1,Production,MDG,Madagascar,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,ESP,Spain,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,0.018695890410958906,TBPD
2022,57,Crude oil including lease condensate,1,Production,ESP,Spain,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,MUS,Mauritius,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,MDG,Madagascar,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,BFA,Burkina Faso,c,Country,,,thousand barrels per day,0,TBPD
2022,53,Total petroleum and other liquids,1,Production,NER,Niger,c,Country,,,thousand barrels per day,8.407233066403538,TBPD
2022,58,NGPL,1,Production,TWN,Taiwan,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,4702,Population,33,Population,HRV,Croatia,c,Country,,,people in thousands,4005.52,THP
2022,4702,Population,33,Population,HUN,Hungary,c,Country,,,people in thousands,9716.645,THP
2022,4701,Gross domestic product,34,GDP,CPV,Cabo Verde,c,Country,,,billion dollars at purchasing power parities,3.844127,BDOLPPP
2022,4701,Gross domestic product,34,GDP,NOEC,Non-OECD,r,Region,,,billion dollars at purchasing power parities,75290.7740854,BDOLPPP
2022,4701,Gross domestic product,34,GDP,KNA,Saint Kitts and Nevis,c,Country,,,billion dollars at purchasing power parities,1.247825,BDOLPPP
2022,4701,Gross domestic product,34,GDP,FRA,France,c,Country,,,billion dollars at purchasing power parities,2944.377,BDOLPPP
2022,4701,Gross domestic product,34,GDP,UKR,Ukraine,c,Country,,,billion dollars at purchasing power parities,339.2021,BDOLPPP
2022,53,Total petroleum and other liquids,1,Production,WP12,IEO - Africa,r,Region,,,thousand barrels per day,7233.543978810507,TBPD
2022,5,Petroleum and other liquids,2,Consumption,FRA,France,c,Country,,,terajoules,3324752.2984407246,TJ
2022,5,Petroleum and other liquids,2,Consumption,FRA,France,c,Country,,,1000 metric tons,71833,MT
2022,5,Petroleum and other liquids,2,Consumption,FRA,France,c,Country,,,quadrillion Btu,3.15125714926317,QBTU
2022,5,Petroleum and other liquids,2,Consumption,FRA,France,c,Country,,,thousand barrels per day,1534.860275,TBPD
2022,5,Petroleum and other liquids,2,Consumption,FRA,France,c,Country,,,million metric tons of oil equivalent,79.4103443435263,MTOE
2022,62,Motor gasoline,2,Consumption,LVA,Latvia,c,Country,,,quadrillion Btu,0.007874246395905,QBTU
2022,62,Motor gasoline,2,Consumption,LVA,Latvia,c,Country,,,terajoules,8307.769744971512,TJ
2022,62,Motor gasoline,2,Consumption,LVA,Latvia,c,Country,,,1000 metric tons,177,MT
2022,62,Motor gasoline,2,Consumption,LVA,Latvia,c,Country,,,thousand barrels per day,4.106849,TBPD
2022,62,Motor gasoline,2,Consumption,LVA,Latvia,c,Country,,,million metric tons of oil equivalent,0.19842767128375877,MTOE
2022,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,quadrillion Btu,0.0122415289794,QBTU
2022,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,terajoules,12915.496794733306,TJ
2022,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,1000 metric tons,274,MT
2022,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,thousand barrels per day,5.915068,TBPD
2022,63,Jet fuel,2,Consumption,CZE,Czechia,c,Country,,,million metric tons of oil equivalent,0.30848134109674563,MTOE
2022,65,Distillate fuel oil,2,Consumption,BEL,Belgium,c,Country,,,quadrillion Btu,0.454874248980625,QBTU
2022,65,Distillate fuel oil,2,Consumption,BEL,Belgium,c,Country,,,1000 metric tons,10474,MT
2022,65,Distillate fuel oil,2,Consumption,BEL,Belgium,c,Country,,,thousand barrels per day,213.945205,TBPD
2022,65,Distillate fuel oil,2,Consumption,BEL,Belgium,c,Country,,,terajoules,479917.7385931355,TJ
2022,65,Distillate fuel oil,2,Consumption,BEL,Belgium,c,Country,,,million metric tons of oil equivalent,11.462638253117607,MTOE
2022,58,NGPL,1,Production,NIU,Niue,c,Country,,,quadrillion Btu,0,QBTU
2022,58,NGPL,1,Production,NIU,Niue,c,Country,,,thousand barrels per day,0,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,DOM,Dominican Republic,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,IRQ,Iraq,c,Country,,,thousand barrels per day,0,TBPD
2022,53,Total petroleum and other liquids,1,Production,GLP,Guadeloupe,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,MRT,Mauritania,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,ISR,Israel,c,Country,,,thousand barrels per day,0,TBPD
2022,5,Petroleum and other liquids,2,Consumption,CHL,Chile,c,Country,,,quadrillion Btu,0.76337219163292,QBTU
2022,5,Petroleum and other liquids,2,Consumption,SVN,Slovenia,c,Country,,,terajoules,111862.53882350905,TJ
2022,5,Petroleum and other liquids,2,Consumption,SVN,Slovenia,c,Country,,,thousand barrels per day,51.576679,TBPD
2022,5,Petroleum and other liquids,2,Consumption,CHL,Chile,c,Country,,,terajoules,805400.2985096684,TJ
2022,5,Petroleum and other liquids,2,Consumption,SVN,Slovenia,c,Country,,,million metric tons of oil equivalent,2.6717908372548513,MTOE
2022,5,Petroleum and other liquids,2,Consumption,CHL,Chile,c,Country,,,1000 metric tons,17125,MT
2022,5,Petroleum and other liquids,2,Consumption,CHL,Chile,c,Country,,,thousand barrels per day,380.887671,TBPD
2022,5,Petroleum and other liquids,2,Consumption,CHL,Chile,c,Country,,,million metric tons of oil equivalent,19.23665563567755,MTOE
2022,5,Petroleum and other liquids,2,Consumption,SVN,Slovenia,c,Country,,,quadrillion Btu,0.106025229418635,QBTU
2022,5,Petroleum and other liquids,2,Consumption,SVN,Slovenia,c,Country,,,1000 metric tons,2457,MT
2022,62,Motor gasoline,2,Consumption,JPN,Japan,c,Country,,,quadrillion Btu,1.355736264078795,QBTU
2022,62,Motor gasoline,2,Consumption,JPN,Japan,c,Country,,,terajoules,1430377.4800255066,TJ
2022,62,Motor gasoline,2,Consumption,JPN,Japan,c,Country,,,million metric tons of oil equivalent,34.16397915818329,MTOE
2022,62,Motor gasoline,2,Consumption,JPN,Japan,c,Country,,,1000 metric tons,30258,MT
2022,62,Motor gasoline,2,Consumption,JPN,Japan,c,Country,,,thousand barrels per day,707.090411,TBPD
2022,66,Residual fuel oil,2,Consumption,OEEU,OECD - Europe,r,Region,,,1000 metric tons,46599,MT
2022,66,Residual fuel oil,2,Consumption,OEEU,OECD - Europe,r,Region,,,thousand barrels per day,822.908643,TBPD
2022,66,Residual fuel oil,2,Consumption,GRC,Greece,c,Country,,,quadrillion Btu,0.12878290812574,QBTU
2022,66,Residual fuel oil,2,Consumption,GRC,Greece,c,Country,,,terajoules,135873.16093548574,TJ
2022,66,Residual fuel oil,2,Consumption,GRC,Greece,c,Country,,,million metric tons of oil equivalent,3.2452746936938937,MTOE
2022,66,Residual fuel oil,2,Consumption,GRC,Greece,c,Country,,,1000 metric tons,3173,MT
2022,66,Residual fuel oil,2,Consumption,GRC,Greece,c,Country,,,thousand barrels per day,56.120548,TBPD
2022,65,Distillate fuel oil,2,Consumption,ESP,Spain,c,Country,,,quadrillion Btu,1.379062924446625,QBTU
2022,65,Distillate fuel oil,2,Consumption,ESP,Spain,c,Country,,,1000 metric tons,31732,MT
2022,65,Distillate fuel oil,2,Consumption,ESP,Spain,c,Country,,,thousand barrels per day,648.627397,TBPD
2022,65,Distillate fuel oil,2,Consumption,ESP,Spain,c,Country,,,terajoules,1454988.4095686646,TJ
2022,65,Distillate fuel oil,2,Consumption,ESP,Spain,c,Country,,,million metric tons of oil equivalent,34.751801111281274,MTOE
2022,53,Total petroleum and other liquids,1,Production,GRC,Greece,c,Country,,,thousand barrels per day,14.339312596457953,TBPD
2022,57,Crude oil including lease condensate,1,Production,SLB,Solomon Islands,c,Country,,,thousand barrels per day,0,TBPD
2022,56,Refinery processing gain,1,Production,KWT,Kuwait,c,Country,,,thousand barrels per day,-3.508286981102231,TBPD
2022,57,Crude oil including lease condensate,1,Production,LAO,Laos,c,Country,,,thousand barrels per day,0,TBPD
2022,56,Refinery processing gain,1,Production,WP19,IEO - Middle East,r,Region,,,thousand barrels per day,37.85024282638822,TBPD
2022,57,Crude oil including lease condensate,1,Production,SLB,Solomon Islands,c,Country,,,quadrillion Btu,0,QBTU
2022,56,Refinery processing gain,1,Production,MNE,Montenegro,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,MAR,Morocco,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,LAO,Laos,c,Country,,,quadrillion Btu,0,QBTU
2022,57,Crude oil including lease condensate,1,Production,TJK,Tajikistan,c,Country,,,thousand barrels per day,0.316,TBPD
2022,57,Crude oil including lease condensate,1,Production,TJK,Tajikistan,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,57,Crude oil including lease condensate,1,Production,CZE,Czechia,c,Country,,,thousand barrels per day,1.5262876712328768,TBPD
2022,57,Crude oil including lease condensate,1,Production,MAR,Morocco,c,Country,5.0,"A value exists, but rounds to zero; non-rounded values appear when downloaded",thousand barrels per day,0.025,TBPD
2022,53,Total petroleum and other liquids,1,Production,OEEU,OECD - Europe,r,Region,,,thousand barrels per day,3754.6856391482315,TBPD
2022,59,Other liquids,1,Production,TLS,Timor-Leste ,c,Country,,,thousand barrels per day,0,TBPD
2022,57,Crude oil including lease condensate,1,Production,CZE,Czechia,c,Country,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,MIDE,Middle East,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,MIDE,Middle East,r,Region,,,thousand barrels per day,3209.530446437898,TBPD
2022,4702,Population,33,Population,MWI,Malawi,c,Country,,,people in thousands,20405.32,THP
2022,4702,Population,33,Population,ISL,Iceland,c,Country,,,people in thousands,372.899,THP
2022,4702,Population,33,Population,MNG,Mongolia,c,Country,,,people in thousands,3398.366,THP
2022,4701,Gross domestic product,34,GDP,CHL,Chile,c,Country,,,billion dollars at purchasing power parities,472.8839,BDOLPPP
2022,4701,Gross domestic product,34,GDP,ZWE,Zimbabwe,c,Country,,,billion dollars at purchasing power parities,38.76859,BDOLPPP
2022,4701,Gross domestic product,34,GDP,LBN,Lebanon,c,Country,,,billion dollars at purchasing power parities,65.39959,BDOLPPP
2022,4701,Gross domestic product,34,GDP,SVN,Slovenia,c,Country,,,billion dollars at purchasing power parities,83.45136,BDOLPPP
2022,4701,Gross domestic product,34,GDP,MLI,Mali,c,Country,,,billion dollars at purchasing power parities,44.57169,BDOLPPP
2022,4701,Gross domestic product,34,GDP,MIDE,Middle East,r,Region,,,billion dollars at purchasing power parities,5808.22315,BDOLPPP
2022,68,Other petroleum liquids,2,Consumption,NOR,Norway,c,Country,,,quadrillion Btu,0.085068600754,QBTU
2022,68,Other petroleum liquids,2,Consumption,NOR,Norway,c,Country,,,terajoules,89752.12509970185,TJ
2022,68,Other petroleum liquids,2,Consumption,NOR,Norway,c,Country,,,1000 metric tons,1512,MT
2022,68,Other petroleum liquids,2,Consumption,NOR,Norway,c,Country,,,thousand barrels per day,40.183562,TBPD
2022,68,Other petroleum liquids,2,Consumption,NOR,Norway,c,Country,,,million metric tons of oil equivalent,2.1436926784209405,MTOE
2022,63,Jet fuel,2,Consumption,DEU,Germany,c,Country,,,quadrillion Btu,0.3999674706237,QBTU
2022,63,Jet fuel,2,Consumption,DEU,Germany,c,Country,,,terajoules,421988.0207391526,TJ
2022,63,Jet fuel,2,Consumption,DEU,Germany,c,Country,,,1000 metric tons,8951,MT
2022,63,Jet fuel,2,Consumption,DEU,Germany,c,Country,,,thousand barrels per day,193.263014,TBPD
2022,63,Jet fuel,2,Consumption,DEU,Germany,c,Country,,,million metric tons of oil equivalent,10.079010713506442,MTOE
2022,65,Distillate fuel oil,2,Consumption,AUS,Australia,c,Country,,,quadrillion Btu,1.150763699854375,QBTU
2022,65,Distillate fuel oil,2,Consumption,AUS,Australia,c,Country,,,1000 metric tons,26482,MT
2022,65,Distillate fuel oil,2,Consumption,AUS,Australia,c,Country,,,thousand barrels per day,541.249315,TBPD
2022,65,Distillate fuel oil,2,Consumption,AUS,Australia,c,Country,,,million metric tons of oil equivalent,28.99875742759788,MTOE
2022,65,Distillate fuel oil,2,Consumption,AUS,Australia,c,Country,,,terajoules,1214119.9765140035,TJ
2022,59,Other liquids,1,Production,BHR,Bahrain,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,WP21,IEO OECD - Europe,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,56,Refinery processing gain,1,Production,LBR,Liberia,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,WP21,IEO OECD - Europe,r,Region,,,thousand barrels per day,273.35696186317995,TBPD
2022,59,Other liquids,1,Production,SVK,Slovakia,c,Country,,,thousand barrels per day,4.370693150684931,TBPD
2022,56,Refinery processing gain,1,Production,WP24,Other Non-OECD - Europe and Eurasia,r,Region,,,thousand barrels per day,32.47796942417396,TBPD
2022,55,"Crude oil, NGPL, and other liquids",1,Production,SSD,South Sudan,c,Country,,,thousand barrels per day,155.1095863053467,TBPD
2022,4701,Gross domestic product,34,GDP,USA,United States,c,Country,,,billion dollars at purchasing power parities,20954.26,BDOLPPP
2022,4701,Gross domestic product,34,GDP,CHN,China,c,Country,,,billion dollars at purchasing power parities,26404.38,BDOLPPP
2022,4701,Gross domestic product,34,GDP,GBR,United Kingdom,c,Country,,,billion dollars at purchasing power parities,3010.856,BDOLPPP
2022,4701,Gross domestic product,34,GDP,TON,Tonga,c,Country,,,billion dollars at purchasing power parities,0.5538239,BDOLPPP
2022,4701,Gross domestic product,34,GDP,FSM,Micronesia,c,Country,1.0,Data are unavailable (permanently),billion dollars at purchasing power parities,NA,BDOLPPP
2022,4702,Population,33,Population,NPL,Nepal,c,Country,,,people in thousands,30547.58,THP
2022,4702,Population,33,Population,GMB,"Gambia, The",c,Country,,,people in thousands,2705.992,THP
2022,53,Total petroleum and other liquids,1,Production,IRN,Iran,c,Country,,,thousand barrels per day,3660.55667111179,TBPD
2022,58,NGPL,1,Production,BFA,Burkina Faso,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,KOR,South Korea,c,Country,,,quadrillion Btu,0,QBTU
2022,59,Other liquids,1,Production,JAM,Jamaica,c,Country,,,thousand barrels per day,3,TBPD
2022,58,NGPL,1,Production,WP22,Other Non-OECD - America,r,Region,2.0,Data are unavailable (temporarily),quadrillion Btu,NA,QBTU
2022,58,NGPL,1,Production,WP22,Other Non-OECD - America,r,Region,,,thousand barrels per day,272.5496657534247,TBPD
2022,56,Refinery processing gain,1,Production,WP21,IEO OECD - Europe,r,Region,,,thousand barrels per day,297.7255493968389,TBPD
2022,58,NGPL,1,Production,KOR,South Korea,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,RUS,Russia,c,Country,,,thousand barrels per day,0,TBPD
2022,59,Other liquids,1,Production,BGD,Bangladesh,c,Country,,,thousand barrels per day,0,TBPD
2022,58,NGPL,1,Production,BFA,Burkina Faso,c,Country,,,quadrillion Btu,0,QBTU
2022,5,Petroleum and other liquids,2,Consumption,GBR,United Kingdom,c,Country,,,thousand barrels per day,1360.915069,TBPD
