country_code_a3,country_name,region_name,type,year,value,unit,source
O-AP,Other Asia Pacific,,gasreserves_tcm,1998,0.2617875,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,1999,0.2487225,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2000,0.24648,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2001,0.29289,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2002,0.2906475,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2003,0.32757025,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2004,0.328033335,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2005,0.324423666,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2006,0.322769169,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2007,0.315287965,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2008,0.303835863,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2009,0.271241241,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2010,0.260092027,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2011,0.254163467,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2012,0.240274098,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2013,0.245894788,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2014,0.240798063,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2015,0.231064414,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2016,0.222414216,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2017,0.203562374,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2018,0.195114023,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2019,0.190939779,tcm,bp
O-AP,Other Asia Pacific,,gasreserves_tcm,2020,0.189255245,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,1997,0.009804241,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,1998,0.009550206,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,1999,0.009292136,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2000,0.009032654,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2001,0.007746757,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2002,0.007432499,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2003,0.007144916,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2004,0.006829796,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2005,0.006530812,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2006,0.006229427,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2007,0.005936791,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2008,0.005667498,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2009,0.005383657,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2010,0.005114546,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2011,0.004836607,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2012,0.004584105,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2013,0.003826886,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2014,0.003566172,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2015,0.003298546,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2016,0.003254544,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2017,0.003182872,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2018,0.003089058,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2019,0.002982481,tcm,bp
O-CIS,Other CIS,,gasreserves_tcm,2020,0.002860657,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1980,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1981,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1982,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1983,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1984,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1985,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1986,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1987,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1988,0.0,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1989,0.0195,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1990,0.0195,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1991,0.0195,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1992,0.0195,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1993,0.0195,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1994,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1995,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1996,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1997,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1998,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,1999,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2000,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2001,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2002,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2003,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2004,0.016575,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2005,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2006,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2007,0.018525,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2008,0.01755,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2009,0.016575,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2010,0.0156,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2011,0.01365,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2012,0.01265,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2013,0.012675,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2014,0.011675,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2015,0.0107,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2016,0.009725,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2017,0.01020625,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2018,0.01020625,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2019,0.01020625,tcm,bp
O-CAR,Other Caribbean,,gasreserves_tcm,2020,0.009725,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1980,0.31785,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1981,0.3315,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1982,0.340275,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1983,0.36075,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1984,0.363675,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1985,0.35685,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1986,0.350025,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1987,0.3432,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1988,0.338325,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1989,0.34125,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1990,0.327428715,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1991,0.314512523,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1992,0.314401808,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1993,0.306349035,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1994,0.256555988,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1995,0.259060185,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1996,0.21322491,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1997,0.200335608,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1998,0.172032265,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,1999,0.204809393,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2000,0.182590256,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2001,0.182938285,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2002,0.170067332,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2003,0.133267993,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2004,0.133010136,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2005,0.138788877,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2006,0.135767069,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2007,0.150403445,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2008,0.137866676,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2009,0.12990705,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2010,0.126752553,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2011,0.125043201,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2012,0.123705305,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2013,0.11830326,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2014,0.112516017,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2015,0.106946927,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2016,0.101285265,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2017,0.097189537,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2018,0.093566592,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2019,0.089987328,tcm,bp
O-EUR,Other Europe,,gasreserves_tcm,2020,0.090300988,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1980,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1981,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1982,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1983,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1984,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1985,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1986,0.0,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1987,0.0273,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1988,0.0273,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1989,0.010725,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1990,0.014625,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1991,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1992,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1993,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1994,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1995,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1996,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1997,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1998,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,1999,0.006825,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2000,0.006825,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2001,0.006825,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2002,0.006825,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2003,0.00585,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2004,0.00585,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2005,0.00585,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2006,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2007,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2008,0.004875,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2009,0.004695,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2010,0.004695,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2011,0.00585,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2012,0.004695,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2013,0.00585,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2014,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2015,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2016,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2017,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2018,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2019,0.00471964,tcm,bp
O-ME,Other Middle East,,gasreserves_tcm,2020,0.00471964,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1980,0.0585,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1981,0.06045,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1982,0.061425,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1983,0.063375,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1984,0.063375,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1985,0.071175,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1986,0.071175,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1987,0.069225,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1988,0.069225,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1989,0.0741,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1990,0.0741,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1991,0.0741,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1992,0.07995,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1993,0.078975,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1994,0.080925,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1995,0.086775,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1996,0.0858,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1997,0.077025,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1998,0.0663,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,1999,0.078975,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2000,0.078975,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2001,0.078,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2002,0.05655,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2003,0.041925,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2004,0.041925,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2005,0.039,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2006,0.03705,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2007,0.03705,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2008,0.0663525,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2009,0.07399,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2010,0.0739375,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2011,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2012,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2013,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2014,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2015,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2016,0.072445828,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2017,0.071353328,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2018,0.071353328,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2019,0.071353328,tcm,bp
O-NAFR,Other Northern Africa,,gasreserves_tcm,2020,0.071353328,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1980,0.158639563,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1981,0.152789563,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1982,0.148834078,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1983,0.157609078,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1984,0.152476456,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1985,0.147601456,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1986,0.146368835,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1987,0.145393835,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1988,0.144161214,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1989,0.160478592,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1990,0.157295971,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1991,0.15508835,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1992,0.155805728,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1993,0.153598107,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1994,0.151390485,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1995,0.146257864,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1996,0.141125243,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1997,0.14061,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1998,0.137427379,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,1999,0.13671,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2000,0.11835,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2001,0.117375,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2002,0.1164,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2003,0.06966,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2004,0.0643845,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2005,0.0643845,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2006,0.0629154,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2007,0.0655974,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2008,0.06519075,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2009,0.0647322,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2010,0.06073294,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2011,0.0594444,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2012,0.0585469,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2013,0.057165,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2014,0.06073935,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2015,0.05976435,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2016,0.05878935,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2017,0.053599912,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2018,0.053304824,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2019,0.053304824,tcm,bp
O-SCA,Other S. & Cent. America,,gasreserves_tcm,2020,0.052823574,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1980,0.158639563,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1981,0.152789563,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1982,0.148834078,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1983,0.157609078,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1984,0.152476456,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1985,0.147601456,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1986,0.146368835,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1987,0.145393835,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1988,0.144161214,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1989,0.140978592,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1990,0.137795971,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1991,0.13558835,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1992,0.136305728,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1993,0.134098107,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1994,0.132865485,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1995,0.127732864,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1996,0.122600243,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1997,0.122085,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1998,0.119877379,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,1999,0.11916,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2000,0.1008,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2001,0.099825,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2002,0.09885,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2003,0.05211,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2004,0.0478095,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2005,0.0458595,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2006,0.0443904,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2007,0.0470724,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2008,0.04764075,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2009,0.0481572,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2010,0.04513294,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2011,0.0457944,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2012,0.0458969,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2013,0.04449,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2014,0.04906435,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2015,0.04906435,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2016,0.04906435,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2017,0.043393662,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2018,0.043098574,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2019,0.043098574,tcm,bp
O-SAM,Other South America,,gasreserves_tcm,2020,0.043098574,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1980,0.0,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1981,0.010725,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1982,0.043875,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1983,0.08385,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1984,0.08775,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1985,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1986,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1987,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1988,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1989,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1990,0.0975,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1991,0.038025,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1992,0.038025,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1993,0.045825,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1994,0.047775,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1995,0.05265,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1996,0.05265,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1997,0.05265,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1998,0.05265,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,1999,0.063375,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2000,0.076448531,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2001,0.076442764,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2002,0.075463898,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2003,0.074486304,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2004,0.072534566,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2005,0.071558397,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2006,0.071557618,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2007,0.068632096,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2008,0.066681744,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2009,0.094051673,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2010,0.092368759,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2011,0.090492667,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2012,0.089671216,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2013,0.082351284,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2014,0.081646217,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2015,0.08164616,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2016,0.081097041,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2017,0.080517228,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2018,0.079677418,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2019,0.07876368,tcm,bp
O-WAFR,Other Western Africa,,gasreserves_tcm,2020,0.077416789,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1980,0.291291896,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1981,0.316370007,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1982,0.357652434,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1983,0.304795494,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1984,0.30402386,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1985,0.297079153,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1986,0.360738971,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1987,0.432115131,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1988,0.341872516,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1989,0.347235373,tcm,bp
PAK,Pakistan,Asia Pacific,gasreserves_tcm,1990,0.375187821,tcm,bp
