country,country_code_a3,year,sector,region_name,subregion_name,unit,value,source,type
Japan,JPN,2006,Freight transport,Asia,Eastern Asia,PJ,1204.2,iea,final_energy
Japan,JPN,2006,Industry and services,Asia,Eastern Asia,PJ,7499.419999999999,iea,final_energy
Japan,JPN,2006,Passenger transport,Asia,Eastern Asia,PJ,2077.31,iea,final_energy
Japan,JPN,2006,Residential,Asia,Eastern Asia,PJ,2121.15,iea,final_energy
Japan,JPN,2007,Freight transport,Asia,Eastern Asia,PJ,1182.36,iea,final_energy
Japan,JPN,2007,Industry and services,Asia,Eastern Asia,PJ,7458.58,iea,final_energy
Japan,JPN,2007,Passenger transport,Asia,Eastern Asia,PJ,2064.38,iea,final_energy
Japan,JPN,2007,Residential,Asia,Eastern Asia,PJ,2198.0699999999997,iea,final_energy
Japan,JPN,2008,Freight transport,Asia,Eastern Asia,PJ,1145.08,iea,final_energy
Japan,JPN,2008,Industry and services,Asia,Eastern Asia,PJ,6864.49,iea,final_energy
Japan,JPN,2008,Passenger transport,Asia,Eastern Asia,PJ,2001.3,iea,final_energy
Japan,JPN,2008,Residential,Asia,Eastern Asia,PJ,2065.17,iea,final_energy
Japan,JPN,2009,Freight transport,Asia,Eastern Asia,PJ,1085.8899999999999,iea,final_energy
Japan,JPN,2009,Industry and services,Asia,Eastern Asia,PJ,6624.9,iea,final_energy
Japan,JPN,2009,Passenger transport,Asia,Eastern Asia,PJ,2017.2799999999997,iea,final_energy
Japan,JPN,2009,Residential,Asia,Eastern Asia,PJ,2094.2,iea,final_energy
Japan,JPN,2010,Freight transport,Asia,Eastern Asia,PJ,1109.04,iea,final_energy
Japan,JPN,2010,Industry and services,Asia,Eastern Asia,PJ,6938.83,iea,final_energy
Japan,JPN,2010,Passenger transport,Asia,Eastern Asia,PJ,2010.4599999999998,iea,final_energy
Japan,JPN,2010,Residential,Asia,Eastern Asia,PJ,2144.27,iea,final_energy
Japan,JPN,2011,Freight transport,Asia,Eastern Asia,PJ,1064.27,iea,final_energy
Japan,JPN,2011,Industry and services,Asia,Eastern Asia,PJ,6829.97,iea,final_energy
Japan,JPN,2011,Passenger transport,Asia,Eastern Asia,PJ,1987.6399999999999,iea,final_energy
Japan,JPN,2011,Residential,Asia,Eastern Asia,PJ,2055.68,iea,final_energy
Japan,JPN,2012,Freight transport,Asia,Eastern Asia,PJ,1058.78,iea,final_energy
Japan,JPN,2012,Industry and services,Asia,Eastern Asia,PJ,6776.8099999999995,iea,final_energy
Japan,JPN,2012,Passenger transport,Asia,Eastern Asia,PJ,2004.1699999999998,iea,final_energy
Japan,JPN,2012,Residential,Asia,Eastern Asia,PJ,1997.39,iea,final_energy
Japan,JPN,2013,Freight transport,Asia,Eastern Asia,PJ,1048.65,iea,final_energy
Japan,JPN,2013,Industry and services,Asia,Eastern Asia,PJ,6785.28,iea,final_energy
Japan,JPN,2013,Passenger transport,Asia,Eastern Asia,PJ,1926.1200000000001,iea,final_energy
Japan,JPN,2013,Residential,Asia,Eastern Asia,PJ,1985.08,iea,final_energy
Japan,JPN,2014,Freight transport,Asia,Eastern Asia,PJ,1050.46,iea,final_energy
Japan,JPN,2014,Industry and services,Asia,Eastern Asia,PJ,6610.53,iea,final_energy
Japan,JPN,2014,Passenger transport,Asia,Eastern Asia,PJ,1857.9099999999999,iea,final_energy
Japan,JPN,2014,Residential,Asia,Eastern Asia,PJ,1945.3799999999999,iea,final_energy
Japan,JPN,2015,Freight transport,Asia,Eastern Asia,PJ,1044.25,iea,final_energy
Japan,JPN,2015,Industry and services,Asia,Eastern Asia,PJ,6430.89,iea,final_energy
Japan,JPN,2015,Passenger transport,Asia,Eastern Asia,PJ,1850.1699999999998,iea,final_energy
Japan,JPN,2015,Residential,Asia,Eastern Asia,PJ,1968.59,iea,final_energy
Japan,JPN,2016,Freight transport,Asia,Eastern Asia,PJ,1029.8700000000001,iea,final_energy
Japan,JPN,2016,Industry and services,Asia,Eastern Asia,PJ,6418.3099999999995,iea,final_energy
Japan,JPN,2016,Passenger transport,Asia,Eastern Asia,PJ,1842.22,iea,final_energy
Japan,JPN,2016,Residential,Asia,Eastern Asia,PJ,1986.63,iea,final_energy
Japan,JPN,2017,Freight transport,Asia,Eastern Asia,PJ,1021.74,iea,final_energy
Japan,JPN,2017,Industry and services,Asia,Eastern Asia,PJ,6422.43,iea,final_energy
Japan,JPN,2017,Passenger transport,Asia,Eastern Asia,PJ,1826.7499999999998,iea,final_energy
Japan,JPN,2017,Residential,Asia,Eastern Asia,PJ,1983.29,iea,final_energy
Japan,JPN,2018,Freight transport,Asia,Eastern Asia,PJ,1018.39,iea,final_energy
Japan,JPN,2018,Industry and services,Asia,Eastern Asia,PJ,6392.17,iea,final_energy
Japan,JPN,2018,Passenger transport,Asia,Eastern Asia,PJ,1800.21,iea,final_energy
Japan,JPN,2018,Residential,Asia,Eastern Asia,PJ,1903.28,iea,final_energy
Japan,JPN,2019,Freight transport,Asia,Eastern Asia,PJ,1005.2199999999999,iea,final_energy
Japan,JPN,2019,Industry and services,Asia,Eastern Asia,PJ,6230.4400000000005,iea,final_energy
Japan,JPN,2019,Passenger transport,Asia,Eastern Asia,PJ,1752.4299999999998,iea,final_energy
Japan,JPN,2019,Residential,Asia,Eastern Asia,PJ,1891.4,iea,final_energy
Japan,JPN,2020,Freight transport,Asia,Eastern Asia,PJ,960.7199999999999,iea,final_energy
Japan,JPN,2020,Industry and services,Asia,Eastern Asia,PJ,5798.68,iea,final_energy
Japan,JPN,2020,Passenger transport,Asia,Eastern Asia,PJ,1509.27,iea,final_energy
Japan,JPN,2020,Residential,Asia,Eastern Asia,PJ,2023.48,iea,final_energy
Latvia,LVA,2000,Industry and services,Europe,Northern Europe,PJ,49.21,iea,final_energy
Latvia,LVA,2000,Passenger transport,Europe,Northern Europe,PJ,30.14,iea,final_energy
Latvia,LVA,2000,Residential,Europe,Northern Europe,PJ,55.55,iea,final_energy
Latvia,LVA,2001,Industry and services,Europe,Northern Europe,PJ,52.260000000000005,iea,final_energy
Latvia,LVA,2001,Passenger transport,Europe,Northern Europe,PJ,35.47,iea,final_energy
Latvia,LVA,2001,Residential,Europe,Northern Europe,PJ,60.39,iea,final_energy
Latvia,LVA,2002,Industry and services,Europe,Northern Europe,PJ,53.67,iea,final_energy
Latvia,LVA,2002,Passenger transport,Europe,Northern Europe,PJ,36.49,iea,final_energy
Latvia,LVA,2002,Residential,Europe,Northern Europe,PJ,59.92,iea,final_energy
Latvia,LVA,2003,Industry and services,Europe,Northern Europe,PJ,56.01,iea,final_energy
Latvia,LVA,2003,Passenger transport,Europe,Northern Europe,PJ,38.47,iea,final_energy
Latvia,LVA,2003,Residential,Europe,Northern Europe,PJ,62.76,iea,final_energy
Latvia,LVA,2004,Industry and services,Europe,Northern Europe,PJ,59.46,iea,final_energy
Latvia,LVA,2004,Passenger transport,Europe,Northern Europe,PJ,40.36,iea,final_energy
Latvia,LVA,2004,Residential,Europe,Northern Europe,PJ,61.67,iea,final_energy
Latvia,LVA,2005,Industry and services,Europe,Northern Europe,PJ,60.739999999999995,iea,final_energy
Latvia,LVA,2005,Passenger transport,Europe,Northern Europe,PJ,42.18,iea,final_energy
Latvia,LVA,2005,Residential,Europe,Northern Europe,PJ,62.98,iea,final_energy
Latvia,LVA,2006,Industry and services,Europe,Northern Europe,PJ,64.12,iea,final_energy
Latvia,LVA,2006,Passenger transport,Europe,Northern Europe,PJ,46.56,iea,final_energy
Latvia,LVA,2006,Residential,Europe,Northern Europe,PJ,62.0,iea,final_energy
Latvia,LVA,2007,Industry and services,Europe,Northern Europe,PJ,65.37,iea,final_energy
Latvia,LVA,2007,Passenger transport,Europe,Northern Europe,PJ,52.45,iea,final_energy
Latvia,LVA,2007,Residential,Europe,Northern Europe,PJ,61.04,iea,final_energy
Latvia,LVA,2008,Industry and services,Europe,Northern Europe,PJ,59.51,iea,final_energy
Latvia,LVA,2008,Passenger transport,Europe,Northern Europe,PJ,49.56,iea,final_energy
Latvia,LVA,2008,Residential,Europe,Northern Europe,PJ,60.78,iea,final_energy
Latvia,LVA,2009,Industry and services,Europe,Northern Europe,PJ,57.029999999999994,iea,final_energy
Latvia,LVA,2009,Passenger transport,Europe,Northern Europe,PJ,43.54,iea,final_energy
Latvia,LVA,2009,Residential,Europe,Northern Europe,PJ,64.26,iea,final_energy
Latvia,LVA,2010,Industry and services,Europe,Northern Europe,PJ,63.88,iea,final_energy
Latvia,LVA,2010,Passenger transport,Europe,Northern Europe,PJ,45.39,iea,final_energy
Latvia,LVA,2010,Residential,Europe,Northern Europe,PJ,52.79,iea,final_energy
Latvia,LVA,2011,Industry and services,Europe,Northern Europe,PJ,61.0,iea,final_energy
Latvia,LVA,2011,Passenger transport,Europe,Northern Europe,PJ,40.41,iea,final_energy
Latvia,LVA,2011,Residential,Europe,Northern Europe,PJ,55.97,iea,final_energy
Latvia,LVA,2012,Industry and services,Europe,Northern Europe,PJ,67.01,iea,final_energy
Latvia,LVA,2012,Passenger transport,Europe,Northern Europe,PJ,38.92,iea,final_energy
Latvia,LVA,2012,Residential,Europe,Northern Europe,PJ,54.6,iea,final_energy
Latvia,LVA,2013,Industry and services,Europe,Northern Europe,PJ,63.760000000000005,iea,final_energy
Latvia,LVA,2013,Passenger transport,Europe,Northern Europe,PJ,39.36,iea,final_energy
Latvia,LVA,2013,Residential,Europe,Northern Europe,PJ,52.559999999999995,iea,final_energy
Latvia,LVA,2014,Industry and services,Europe,Northern Europe,PJ,65.02,iea,final_energy
Latvia,LVA,2014,Passenger transport,Europe,Northern Europe,PJ,41.16,iea,final_energy
Latvia,LVA,2014,Residential,Europe,Northern Europe,PJ,52.209999999999994,iea,final_energy
Latvia,LVA,2015,Industry and services,Europe,Northern Europe,PJ,64.25,iea,final_energy
Latvia,LVA,2015,Passenger transport,Europe,Northern Europe,PJ,43.5,iea,final_energy
Latvia,LVA,2015,Residential,Europe,Northern Europe,PJ,48.92,iea,final_energy
Latvia,LVA,2016,Industry and services,Europe,Northern Europe,PJ,63.51,iea,final_energy
Latvia,LVA,2016,Passenger transport,Europe,Northern Europe,PJ,43.34,iea,final_energy
Latvia,LVA,2016,Residential,Europe,Northern Europe,PJ,47.72,iea,final_energy
Latvia,LVA,2017,Industry and services,Europe,Northern Europe,PJ,66.68,iea,final_energy
Latvia,LVA,2017,Passenger transport,Europe,Northern Europe,PJ,45.32,iea,final_energy
Latvia,LVA,2017,Residential,Europe,Northern Europe,PJ,49.940000000000005,iea,final_energy
Latvia,LVA,2018,Industry and services,Europe,Northern Europe,PJ,70.21,iea,final_energy
Latvia,LVA,2018,Passenger transport,Europe,Northern Europe,PJ,46.51,iea,final_energy
Latvia,LVA,2018,Residential,Europe,Northern Europe,PJ,52.589999999999996,iea,final_energy
Latvia,LVA,2019,Industry and services,Europe,Northern Europe,PJ,68.17,iea,final_energy
Latvia,LVA,2019,Passenger transport,Europe,Northern Europe,PJ,46.07,iea,final_energy
Latvia,LVA,2019,Residential,Europe,Northern Europe,PJ,52.95,iea,final_energy
Latvia,LVA,2020,Industry and services,Europe,Northern Europe,PJ,68.26,iea,final_energy
Latvia,LVA,2020,Passenger transport,Europe,Northern Europe,PJ,43.85,iea,final_energy
Latvia,LVA,2020,Residential,Europe,Northern Europe,PJ,51.760000000000005,iea,final_energy
Lithuania,LTU,2000,Freight transport,Europe,Northern Europe,PJ,16.93,iea,final_energy
Lithuania,LTU,2000,Industry and services,Europe,Northern Europe,PJ,56.27,iea,final_energy
Lithuania,LTU,2000,Passenger transport,Europe,Northern Europe,PJ,26.07,iea,final_energy
Lithuania,LTU,2000,Residential,Europe,Northern Europe,PJ,60.01,iea,final_energy
Lithuania,LTU,2001,Freight transport,Europe,Northern Europe,PJ,18.490000000000002,iea,final_energy
Lithuania,LTU,2001,Industry and services,Europe,Northern Europe,PJ,56.13,iea,final_energy
Lithuania,LTU,2001,Passenger transport,Europe,Northern Europe,PJ,27.97,iea,final_energy
Lithuania,LTU,2001,Residential,Europe,Northern Europe,PJ,57.23,iea,final_energy
Lithuania,LTU,2002,Freight transport,Europe,Northern Europe,PJ,18.89,iea,final_energy
Lithuania,LTU,2002,Industry and services,Europe,Northern Europe,PJ,60.58,iea,final_energy
Lithuania,LTU,2002,Passenger transport,Europe,Northern Europe,PJ,29.36,iea,final_energy
Lithuania,LTU,2002,Residential,Europe,Northern Europe,PJ,60.06999999999999,iea,final_energy
Lithuania,LTU,2003,Freight transport,Europe,Northern Europe,PJ,18.87,iea,final_energy
Lithuania,LTU,2003,Industry and services,Europe,Northern Europe,PJ,63.86,iea,final_energy
Lithuania,LTU,2003,Passenger transport,Europe,Northern Europe,PJ,30.25,iea,final_energy
Lithuania,LTU,2003,Residential,Europe,Northern Europe,PJ,58.379999999999995,iea,final_energy
Lithuania,LTU,2004,Freight transport,Europe,Northern Europe,PJ,20.5,iea,final_energy
Lithuania,LTU,2004,Industry and services,Europe,Northern Europe,PJ,66.1,iea,final_energy
Lithuania,LTU,2004,Passenger transport,Europe,Northern Europe,PJ,33.41,iea,final_energy
Lithuania,LTU,2004,Residential,Europe,Northern Europe,PJ,59.050000000000004,iea,final_energy
Lithuania,LTU,2005,Freight transport,Europe,Northern Europe,PJ,21.94,iea,final_energy
Lithuania,LTU,2005,Industry and services,Europe,Northern Europe,PJ,72.25,iea,final_energy
Lithuania,LTU,2005,Passenger transport,Europe,Northern Europe,PJ,35.15,iea,final_energy
Lithuania,LTU,2005,Residential,Europe,Northern Europe,PJ,60.74,iea,final_energy
Lithuania,LTU,2006,Freight transport,Europe,Northern Europe,PJ,25.529999999999998,iea,final_energy
Lithuania,LTU,2006,Industry and services,Europe,Northern Europe,PJ,75.76,iea,final_energy
Lithuania,LTU,2006,Passenger transport,Europe,Northern Europe,PJ,35.54,iea,final_energy
Lithuania,LTU,2006,Residential,Europe,Northern Europe,PJ,64.71000000000001,iea,final_energy
Lithuania,LTU,2007,Freight transport,Europe,Northern Europe,PJ,27.33,iea,final_energy
Lithuania,LTU,2007,Industry and services,Europe,Northern Europe,PJ,78.16,iea,final_energy
Lithuania,LTU,2007,Passenger transport,Europe,Northern Europe,PJ,44.830000000000005,iea,final_energy
Lithuania,LTU,2007,Residential,Europe,Northern Europe,PJ,63.82,iea,final_energy
Lithuania,LTU,2008,Freight transport,Europe,Northern Europe,PJ,27.71,iea,final_energy
Lithuania,LTU,2008,Industry and services,Europe,Northern Europe,PJ,72.27,iea,final_energy
Lithuania,LTU,2008,Passenger transport,Europe,Northern Europe,PJ,44.529999999999994,iea,final_energy
Lithuania,LTU,2008,Residential,Europe,Northern Europe,PJ,68.25,iea,final_energy
Lithuania,LTU,2009,Freight transport,Europe,Northern Europe,PJ,23.240000000000002,iea,final_energy
Lithuania,LTU,2009,Industry and services,Europe,Northern Europe,PJ,65.7,iea,final_energy
Lithuania,LTU,2009,Passenger transport,Europe,Northern Europe,PJ,36.529999999999994,iea,final_energy
Lithuania,LTU,2009,Residential,Europe,Northern Europe,PJ,64.02,iea,final_energy
Lithuania,LTU,2010,Freight transport,Europe,Northern Europe,PJ,23.150000000000002,iea,final_energy
Lithuania,LTU,2010,Industry and services,Europe,Northern Europe,PJ,69.54,iea,final_energy
Lithuania,LTU,2010,Passenger transport,Europe,Northern Europe,PJ,37.94,iea,final_energy
Lithuania,LTU,2010,Residential,Europe,Northern Europe,PJ,60.2,iea,final_energy
Lithuania,LTU,2011,Freight transport,Europe,Northern Europe,PJ,24.590000000000003,iea,final_energy
Lithuania,LTU,2011,Industry and services,Europe,Northern Europe,PJ,71.5,iea,final_energy
Lithuania,LTU,2011,Passenger transport,Europe,Northern Europe,PJ,36.02,iea,final_energy
Lithuania,LTU,2011,Residential,Europe,Northern Europe,PJ,64.72,iea,final_energy
Lithuania,LTU,2012,Freight transport,Europe,Northern Europe,PJ,23.39,iea,final_energy
Lithuania,LTU,2012,Industry and services,Europe,Northern Europe,PJ,75.03999999999999,iea,final_energy
Lithuania,LTU,2012,Passenger transport,Europe,Northern Europe,PJ,37.730000000000004,iea,final_energy
Lithuania,LTU,2012,Residential,Europe,Northern Europe,PJ,61.269999999999996,iea,final_energy
Lithuania,LTU,2013,Freight transport,Europe,Northern Europe,PJ,22.1,iea,final_energy
Lithuania,LTU,2013,Industry and services,Europe,Northern Europe,PJ,72.72,iea,final_energy
Lithuania,LTU,2013,Passenger transport,Europe,Northern Europe,PJ,38.910000000000004,iea,final_energy
Lithuania,LTU,2013,Residential,Europe,Northern Europe,PJ,60.74999999999999,iea,final_energy
Lithuania,LTU,2014,Freight transport,Europe,Northern Europe,PJ,26.86,iea,final_energy
Lithuania,LTU,2014,Industry and services,Europe,Northern Europe,PJ,72.30000000000001,iea,final_energy
Lithuania,LTU,2014,Passenger transport,Europe,Northern Europe,PJ,40.75,iea,final_energy
Lithuania,LTU,2014,Residential,Europe,Northern Europe,PJ,59.58,iea,final_energy
Lithuania,LTU,2015,Freight transport,Europe,Northern Europe,PJ,29.34,iea,final_energy
Lithuania,LTU,2015,Industry and services,Europe,Northern Europe,PJ,69.43,iea,final_energy
Lithuania,LTU,2015,Passenger transport,Europe,Northern Europe,PJ,42.43,iea,final_energy
Lithuania,LTU,2015,Residential,Europe,Northern Europe,PJ,60.190000000000005,iea,final_energy
Lithuania,LTU,2016,Freight transport,Europe,Northern Europe,PJ,30.71,iea,final_energy
Lithuania,LTU,2016,Industry and services,Europe,Northern Europe,PJ,71.0,iea,final_energy
Lithuania,LTU,2016,Passenger transport,Europe,Northern Europe,PJ,45.82000000000001,iea,final_energy
Lithuania,LTU,2016,Residential,Europe,Northern Europe,PJ,59.81,iea,final_energy
Lithuania,LTU,2017,Freight transport,Europe,Northern Europe,PJ,32.46,iea,final_energy
Lithuania,LTU,2017,Industry and services,Europe,Northern Europe,PJ,75.95,iea,final_energy
Lithuania,LTU,2017,Passenger transport,Europe,Northern Europe,PJ,47.93,iea,final_energy
Lithuania,LTU,2017,Residential,Europe,Northern Europe,PJ,61.510000000000005,iea,final_energy
Lithuania,LTU,2018,Freight transport,Europe,Northern Europe,PJ,35.28,iea,final_energy
Lithuania,LTU,2018,Industry and services,Europe,Northern Europe,PJ,77.87,iea,final_energy
Lithuania,LTU,2018,Passenger transport,Europe,Northern Europe,PJ,50.39,iea,final_energy
Lithuania,LTU,2018,Residential,Europe,Northern Europe,PJ,63.01,iea,final_energy
Lithuania,LTU,2019,Freight transport,Europe,Northern Europe,PJ,38.11,iea,final_energy
Lithuania,LTU,2019,Industry and services,Europe,Northern Europe,PJ,77.46,iea,final_energy
Lithuania,LTU,2019,Passenger transport,Europe,Northern Europe,PJ,50.43,iea,final_energy
Lithuania,LTU,2019,Residential,Europe,Northern Europe,PJ,64.78,iea,final_energy
Lithuania,LTU,2020,Industry and services,Europe,Northern Europe,PJ,71.67,iea,final_energy
Lithuania,LTU,2020,Passenger transport,Europe,Northern Europe,PJ,87.44,iea,final_energy
Lithuania,LTU,2020,Residential,Europe,Northern Europe,PJ,65.05,iea,final_energy
Luxembourg,LUX,2000,Freight transport,Europe,Western Europe,PJ,3.11,iea,final_energy
Luxembourg,LUX,2000,Industry and services,Europe,Western Europe,PJ,45.95,iea,final_energy
Luxembourg,LUX,2000,Passenger transport,Europe,Western Europe,PJ,9.65,iea,final_energy
Luxembourg,LUX,2000,Residential,Europe,Western Europe,PJ,19.31,iea,final_energy
Luxembourg,LUX,2001,Freight transport,Europe,Western Europe,PJ,3.44,iea,final_energy
Luxembourg,LUX,2001,Industry and services,Europe,Western Europe,PJ,47.03,iea,final_energy
Luxembourg,LUX,2001,Passenger transport,Europe,Western Europe,PJ,10.05,iea,final_energy
Luxembourg,LUX,2001,Residential,Europe,Western Europe,PJ,20.82,iea,final_energy
Luxembourg,LUX,2002,Freight transport,Europe,Western Europe,PJ,4.779999999999999,iea,final_energy
Luxembourg,LUX,2002,Industry and services,Europe,Western Europe,PJ,45.71,iea,final_energy
Luxembourg,LUX,2002,Passenger transport,Europe,Western Europe,PJ,10.99,iea,final_energy
Luxembourg,LUX,2002,Residential,Europe,Western Europe,PJ,20.11,iea,final_energy
Luxembourg,LUX,2003,Freight transport,Europe,Western Europe,PJ,6.24,iea,final_energy
Luxembourg,LUX,2003,Industry and services,Europe,Western Europe,PJ,46.96,iea,final_energy
Luxembourg,LUX,2003,Passenger transport,Europe,Western Europe,PJ,11.65,iea,final_energy
Luxembourg,LUX,2003,Residential,Europe,Western Europe,PJ,20.9,iea,final_energy
Luxembourg,LUX,2004,Freight transport,Europe,Western Europe,PJ,6.819999999999999,iea,final_energy
Luxembourg,LUX,2004,Industry and services,Europe,Western Europe,PJ,49.51,iea,final_energy
Luxembourg,LUX,2004,Passenger transport,Europe,Western Europe,PJ,12.04,iea,final_energy
Luxembourg,LUX,2004,Residential,Europe,Western Europe,PJ,22.2,iea,final_energy
Luxembourg,LUX,2005,Freight transport,Europe,Western Europe,PJ,8.44,iea,final_energy
Luxembourg,LUX,2005,Industry and services,Europe,Western Europe,PJ,48.4,iea,final_energy
Luxembourg,LUX,2005,Passenger transport,Europe,Western Europe,PJ,12.45,iea,final_energy
Luxembourg,LUX,2005,Residential,Europe,Western Europe,PJ,21.8,iea,final_energy
Luxembourg,LUX,2006,Freight transport,Europe,Western Europe,PJ,7.3,iea,final_energy
Luxembourg,LUX,2006,Industry and services,Europe,Western Europe,PJ,51.400000000000006,iea,final_energy
Luxembourg,LUX,2006,Passenger transport,Europe,Western Europe,PJ,12.97,iea,final_energy
Luxembourg,LUX,2006,Residential,Europe,Western Europe,PJ,21.45,iea,final_energy
Luxembourg,LUX,2007,Freight transport,Europe,Western Europe,PJ,7.47,iea,final_energy
Luxembourg,LUX,2007,Industry and services,Europe,Western Europe,PJ,49.64,iea,final_energy
Luxembourg,LUX,2007,Passenger transport,Europe,Western Europe,PJ,13.66,iea,final_energy
Luxembourg,LUX,2007,Residential,Europe,Western Europe,PJ,20.96,iea,final_energy
Luxembourg,LUX,2008,Freight transport,Europe,Western Europe,PJ,6.93,iea,final_energy
Luxembourg,LUX,2008,Industry and services,Europe,Western Europe,PJ,49.4,iea,final_energy
Luxembourg,LUX,2008,Passenger transport,Europe,Western Europe,PJ,12.98,iea,final_energy
Luxembourg,LUX,2008,Residential,Europe,Western Europe,PJ,21.3,iea,final_energy
Luxembourg,LUX,2009,Freight transport,Europe,Western Europe,PJ,5.35,iea,final_energy
Luxembourg,LUX,2009,Industry and services,Europe,Western Europe,PJ,44.78,iea,final_energy
Luxembourg,LUX,2009,Passenger transport,Europe,Western Europe,PJ,11.74,iea,final_energy
Luxembourg,LUX,2009,Residential,Europe,Western Europe,PJ,21.64,iea,final_energy
Luxembourg,LUX,2010,Freight transport,Europe,Western Europe,PJ,7.0200000000000005,iea,final_energy
Luxembourg,LUX,2010,Industry and services,Europe,Western Europe,PJ,49.99,iea,final_energy
Luxembourg,LUX,2010,Passenger transport,Europe,Western Europe,PJ,13.26,iea,final_energy
Luxembourg,LUX,2010,Residential,Europe,Western Europe,PJ,18.86,iea,final_energy
Luxembourg,LUX,2011,Freight transport,Europe,Western Europe,PJ,6.45,iea,final_energy
Luxembourg,LUX,2011,Industry and services,Europe,Western Europe,PJ,46.01,iea,final_energy
Luxembourg,LUX,2011,Passenger transport,Europe,Western Europe,PJ,12.95,iea,final_energy
Luxembourg,LUX,2011,Residential,Europe,Western Europe,PJ,21.46,iea,final_energy
Luxembourg,LUX,2012,Freight transport,Europe,Western Europe,PJ,5.41,iea,final_energy
Luxembourg,LUX,2012,Industry and services,Europe,Western Europe,PJ,45.75,iea,final_energy
Luxembourg,LUX,2012,Passenger transport,Europe,Western Europe,PJ,12.8,iea,final_energy
Luxembourg,LUX,2012,Residential,Europe,Western Europe,PJ,20.150000000000002,iea,final_energy
Luxembourg,LUX,2013,Freight transport,Europe,Western Europe,PJ,5.03,iea,final_energy
Luxembourg,LUX,2013,Industry and services,Europe,Western Europe,PJ,45.06,iea,final_energy
Luxembourg,LUX,2013,Passenger transport,Europe,Western Europe,PJ,13.4,iea,final_energy
Luxembourg,LUX,2013,Residential,Europe,Western Europe,PJ,19.009999999999998,iea,final_energy
Luxembourg,LUX,2014,Freight transport,Europe,Western Europe,PJ,6.02,iea,final_energy
Luxembourg,LUX,2014,Industry and services,Europe,Western Europe,PJ,43.06,iea,final_energy
Luxembourg,LUX,2014,Passenger transport,Europe,Western Europe,PJ,12.4,iea,final_energy
Luxembourg,LUX,2014,Residential,Europe,Western Europe,PJ,21.720000000000002,iea,final_energy
Luxembourg,LUX,2015,Freight transport,Europe,Western Europe,PJ,6.66,iea,final_energy
Luxembourg,LUX,2015,Industry and services,Europe,Western Europe,PJ,44.11,iea,final_energy
Luxembourg,LUX,2015,Passenger transport,Europe,Western Europe,PJ,13.17,iea,final_energy
Luxembourg,LUX,2015,Residential,Europe,Western Europe,PJ,21.27,iea,final_energy
Luxembourg,LUX,2016,Freight transport,Europe,Western Europe,PJ,5.4,iea,final_energy
Luxembourg,LUX,2016,Industry and services,Europe,Western Europe,PJ,45.53,iea,final_energy
Luxembourg,LUX,2016,Passenger transport,Europe,Western Europe,PJ,14.08,iea,final_energy
Luxembourg,LUX,2016,Residential,Europe,Western Europe,PJ,21.33,iea,final_energy
Luxembourg,LUX,2017,Freight transport,Europe,Western Europe,PJ,5.3,iea,final_energy
Luxembourg,LUX,2017,Industry and services,Europe,Western Europe,PJ,45.9,iea,final_energy
Luxembourg,LUX,2017,Passenger transport,Europe,Western Europe,PJ,13.549999999999999,iea,final_energy
Luxembourg,LUX,2017,Residential,Europe,Western Europe,PJ,22.259999999999998,iea,final_energy
Luxembourg,LUX,2018,Freight transport,Europe,Western Europe,PJ,4.84,iea,final_energy
Luxembourg,LUX,2018,Industry and services,Europe,Western Europe,PJ,47.17,iea,final_energy
Luxembourg,LUX,2018,Passenger transport,Europe,Western Europe,PJ,13.82,iea,final_energy
Luxembourg,LUX,2018,Residential,Europe,Western Europe,PJ,22.13,iea,final_energy
Luxembourg,LUX,2019,Freight transport,Europe,Western Europe,PJ,5.39,iea,final_energy
Luxembourg,LUX,2019,Industry and services,Europe,Western Europe,PJ,48.68,iea,final_energy
Luxembourg,LUX,2019,Passenger transport,Europe,Western Europe,PJ,13.409999999999998,iea,final_energy
Luxembourg,LUX,2019,Residential,Europe,Western Europe,PJ,19.95,iea,final_energy
Luxembourg,LUX,2020,Freight transport,Europe,Western Europe,PJ,4.449999999999999,iea,final_energy
Luxembourg,LUX,2020,Industry and services,Europe,Western Europe,PJ,45.519999999999996,iea,final_energy
Luxembourg,LUX,2020,Passenger transport,Europe,Western Europe,PJ,12.22,iea,final_energy
Luxembourg,LUX,2020,Residential,Europe,Western Europe,PJ,22.73,iea,final_energy
Malta,MLT,2000,Industry and services,Europe,Southern Europe,PJ,3.62,iea,final_energy
Malta,MLT,2000,Passenger transport,Europe,Southern Europe,PJ,6.36,iea,final_energy
Malta,MLT,2000,Residential,Europe,Southern Europe,PJ,3.17,iea,final_energy
Malta,MLT,2001,Industry and services,Europe,Southern Europe,PJ,3.69,iea,final_energy
Malta,MLT,2001,Passenger transport,Europe,Southern Europe,PJ,5.93,iea,final_energy
Malta,MLT,2001,Residential,Europe,Southern Europe,PJ,3.11,iea,final_energy
Malta,MLT,2002,Industry and services,Europe,Southern Europe,PJ,3.9,iea,final_energy
Malta,MLT,2002,Passenger transport,Europe,Southern Europe,PJ,4.06,iea,final_energy
Malta,MLT,2002,Residential,Europe,Southern Europe,PJ,3.35,iea,final_energy
Malta,MLT,2003,Industry and services,Europe,Southern Europe,PJ,4.23,iea,final_energy
Malta,MLT,2003,Passenger transport,Europe,Southern Europe,PJ,5.12,iea,final_energy
Malta,MLT,2003,Residential,Europe,Southern Europe,PJ,3.69,iea,final_energy
