Country,Year,Country_Code,Region,SubRegion,OilReserves
Malaysia,2014,MYS,Asia Pacific,Asia Pacific,3.6
Malaysia,2015,MYS,Asia Pacific,Asia Pacific,3.018
Malaysia,2016,MYS,Asia Pacific,Asia Pacific,2.8356
Malaysia,2017,MYS,Asia Pacific,Asia Pacific,2.7318
Malaysia,2018,MYS,Asia Pacific,Asia Pacific,2.7318
Malaysia,2019,MYS,Asia Pacific,Asia Pacific,2.7318
Malaysia,2020,MYS,Asia Pacific,Asia Pacific,2.7318
Mexico,1980,MEX,North America,North America,47.224
Mexico,1981,MEX,North America,North America,52.9
Mexico,1982,MEX,North America,North America,54.999
Mexico,1983,MEX,North America,North America,54.999
Mexico,1984,MEX,North America,North America,29.7733
Mexico,1985,MEX,North America,North America,29.3711
Mexico,1986,MEX,North America,North America,29.0138
Mexico,1987,MEX,North America,North America,28.4883
Mexico,1988,MEX,North America,North America,27.8906
Mexico,1989,MEX,North America,North America,27.3162
Mexico,1990,MEX,North America,North America,26.904
Mexico,1991,MEX,North America,North America,26.7409
Mexico,1992,MEX,North America,North America,26.8524
Mexico,1993,MEX,North America,North America,26.6011
Mexico,1994,MEX,North America,North America,26.0356
Mexico,1995,MEX,North America,North America,25.4344
Mexico,1996,MEX,North America,North America,24.9483
Mexico,1997,MEX,North America,North America,39.016
Mexico,1998,MEX,North America,North America,41.064
Mexico,1999,MEX,North America,North America,24.70013
Mexico,2000,MEX,North America,North America,24.63128
Mexico,2001,MEX,North America,North America,23.66038
Mexico,2002,MEX,North America,North America,22.41904
Mexico,2003,MEX,North America,North America,15.12356
Mexico,2004,MEX,North America,North America,14.11962
Mexico,2005,MEX,North America,North America,12.88218
Mexico,2006,MEX,North America,North America,11.81385
Mexico,2007,MEX,North America,North America,11.04757
Mexico,2008,MEX,North America,North America,10.50124
Mexico,2009,MEX,North America,North America,10.4042
Mexico,2010,MEX,North America,North America,10.4196
Mexico,2011,MEX,North America,North America,10.161
Mexico,2012,MEX,North America,North America,10.025
Mexico,2013,MEX,North America,North America,10.07319
Mexico,2014,MEX,North America,North America,9.81209
Mexico,2015,MEX,North America,North America,9.71097
Mexico,2016,MEX,North America,North America,7.64071
Mexico,2017,MEX,North America,North America,7.03701
Mexico,2018,MEX,North America,North America,6.46417
Mexico,2019,MEX,North America,North America,6.06588
Mexico,2020,MEX,North America,North America,6.06588
Nigeria,1980,NGA,Africa,Western Africa,16.7
Nigeria,1981,NGA,Africa,Western Africa,16.5
Nigeria,1982,NGA,Africa,Western Africa,16.75
Nigeria,1983,NGA,Africa,Western Africa,16.55
Nigeria,1984,NGA,Africa,Western Africa,16.65
Nigeria,1985,NGA,Africa,Western Africa,16.6
Nigeria,1986,NGA,Africa,Western Africa,16.066
Nigeria,1987,NGA,Africa,Western Africa,15.98
Nigeria,1988,NGA,Africa,Western Africa,16.0
Nigeria,1989,NGA,Africa,Western Africa,16.0
Nigeria,1990,NGA,Africa,Western Africa,17.1
Nigeria,1991,NGA,Africa,Western Africa,20.0
Nigeria,1992,NGA,Africa,Western Africa,20.991
Nigeria,1993,NGA,Africa,Western Africa,20.991
Nigeria,1994,NGA,Africa,Western Africa,20.991
Nigeria,1995,NGA,Africa,Western Africa,20.828
Nigeria,1996,NGA,Africa,Western Africa,20.828
Nigeria,1997,NGA,Africa,Western Africa,20.828
Nigeria,1998,NGA,Africa,Western Africa,22.5
Nigeria,1999,NGA,Africa,Western Africa,29.0
Nigeria,2000,NGA,Africa,Western Africa,29.0
Nigeria,2001,NGA,Africa,Western Africa,31.506
Nigeria,2002,NGA,Africa,Western Africa,34.349
Nigeria,2003,NGA,Africa,Western Africa,35.255
Nigeria,2004,NGA,Africa,Western Africa,35.876
Nigeria,2005,NGA,Africa,Western Africa,36.22
Nigeria,2006,NGA,Africa,Western Africa,37.2
Nigeria,2007,NGA,Africa,Western Africa,37.2
Nigeria,2008,NGA,Africa,Western Africa,37.2
Nigeria,2009,NGA,Africa,Western Africa,37.2
Nigeria,2010,NGA,Africa,Western Africa,37.2
Nigeria,2011,NGA,Africa,Western Africa,36.247
Nigeria,2012,NGA,Africa,Western Africa,37.139
Nigeria,2013,NGA,Africa,Western Africa,37.071
Nigeria,2014,NGA,Africa,Western Africa,37.448
Nigeria,2015,NGA,Africa,Western Africa,37.062
Nigeria,2016,NGA,Africa,Western Africa,37.453
Nigeria,2017,NGA,Africa,Western Africa,37.453
Nigeria,2018,NGA,Africa,Western Africa,36.972
Nigeria,2019,NGA,Africa,Western Africa,36.89
Nigeria,2020,NGA,Africa,Western Africa,36.89
Norway,1980,NOR,Europe,Europe,3.952061556
Norway,1981,NOR,Europe,Europe,3.954959664
Norway,1982,NOR,Europe,Europe,3.816583827
Norway,1983,NOR,Europe,Europe,4.887010897
Norway,1984,NOR,Europe,Europe,4.961909004
Norway,1985,NOR,Europe,Europe,5.902660486
Norway,1986,NOR,Europe,Europe,6.493355229
Norway,1987,NOR,Europe,Europe,6.636084573
Norway,1988,NOR,Europe,Europe,8.15646905
Norway,1989,NOR,Europe,Europe,8.42163506
Norway,1990,NOR,Europe,Europe,8.630572701
Norway,1991,NOR,Europe,Europe,8.811083502
Norway,1992,NOR,Europe,Europe,9.742750297
Norway,1993,NOR,Europe,Europe,9.566066833
Norway,1994,NOR,Europe,Europe,9.704442248
Norway,1995,NOR,Europe,Europe,10.80439067
Norway,1996,NOR,Europe,Europe,11.6822164
Norway,1997,NOR,Europe,Europe,12.04082164
Norway,1998,NOR,Europe,Europe,11.66302543
Norway,1999,NOR,Europe,Europe,10.93795833
Norway,2000,NOR,Europe,Europe,11.36624508
Norway,2001,NOR,Europe,Europe,11.59697113
Norway,2002,NOR,Europe,Europe,10.44816823
Norway,2003,NOR,Europe,Europe,10.14906939
Norway,2004,NOR,Europe,Europe,9.721941885
Norway,2005,NOR,Europe,Europe,9.68808832
Norway,2006,NOR,Europe,Europe,8.545747276
Norway,2007,NOR,Europe,Europe,8.168358631
Norway,2008,NOR,Europe,Europe,7.490797936
Norway,2009,NOR,Europe,Europe,7.077699102
Norway,2010,NOR,Europe,Europe,6.803992191
Norway,2011,NOR,Europe,Europe,6.883336853
Norway,2012,NOR,Europe,Europe,7.494603397
Norway,2013,NOR,Europe,Europe,7.047489708
Norway,2014,NOR,Europe,Europe,6.539223922
Norway,2015,NOR,Europe,Europe,8.005041226
Norway,2016,NOR,Europe,Europe,7.601219652
Norway,2017,NOR,Europe,Europe,7.917996888
Norway,2018,NOR,Europe,Europe,8.644514705
Norway,2019,NOR,Europe,Europe,8.522989624
Norway,2020,NOR,Europe,Europe,7.901704611
Oman,1980,OMN,Middle East,Middle East,2.484
Oman,1981,OMN,Middle East,Middle East,2.942
Oman,1982,OMN,Middle East,Middle East,3.4
Oman,1983,OMN,Middle East,Middle East,3.5
Oman,1984,OMN,Middle East,Middle East,3.9
Oman,1985,OMN,Middle East,Middle East,4.067
Oman,1986,OMN,Middle East,Middle East,4.037
Oman,1987,OMN,Middle East,Middle East,4.1052
Oman,1988,OMN,Middle East,Middle East,4.142
Oman,1989,OMN,Middle East,Middle East,4.2909
Oman,1990,OMN,Middle East,Middle East,4.353
Oman,1991,OMN,Middle East,Middle East,4.35
Oman,1992,OMN,Middle East,Middle East,4.74
Oman,1993,OMN,Middle East,Middle East,5.0
Oman,1994,OMN,Middle East,Middle East,5.1
Oman,1995,OMN,Middle East,Middle East,5.2
Oman,1996,OMN,Middle East,Middle East,5.3
Oman,1997,OMN,Middle East,Middle East,5.399
Oman,1998,OMN,Middle East,Middle East,5.4
Oman,1999,OMN,Middle East,Middle East,5.744
Oman,2000,OMN,Middle East,Middle East,5.848
Oman,2001,OMN,Middle East,Middle East,5.9
Oman,2002,OMN,Middle East,Middle East,5.706
Oman,2003,OMN,Middle East,Middle East,5.572
Oman,2004,OMN,Middle East,Middle East,5.572
Oman,2005,OMN,Middle East,Middle East,5.572
Oman,2006,OMN,Middle East,Middle East,5.572
Oman,2007,OMN,Middle East,Middle East,5.572
Oman,2008,OMN,Middle East,Middle East,5.572
Oman,2009,OMN,Middle East,Middle East,5.5
Oman,2010,OMN,Middle East,Middle East,5.5
Oman,2011,OMN,Middle East,Middle East,5.5
Oman,2012,OMN,Middle East,Middle East,5.5
Oman,2013,OMN,Middle East,Middle East,4.9743
Oman,2014,OMN,Middle East,Middle East,5.151
Oman,2015,OMN,Middle East,Middle East,5.306
Oman,2016,OMN,Middle East,Middle East,5.373
Oman,2017,OMN,Middle East,Middle East,5.373
Oman,2018,OMN,Middle East,Middle East,5.373
Oman,2019,OMN,Middle East,Middle East,5.373
Oman,2020,OMN,Middle East,Middle East,5.373
Other Africa,1980,O-AFR,,,0.55811
Other Africa,1981,O-AFR,,,0.575539
Other Africa,1982,O-AFR,,,0.650245
Other Africa,1983,O-AFR,,,0.710074
Other Africa,1984,O-AFR,,,0.98255
Other Africa,1985,O-AFR,,,1.006383333
Other Africa,1986,O-AFR,,,0.981756667
Other Africa,1987,O-AFR,,,0.95458
Other Africa,1988,O-AFR,,,0.956253333
Other Africa,1989,O-AFR,,,0.907926667
Other Africa,1990,O-AFR,,,0.88871
Other Africa,1991,O-AFR,,,0.811882333
Other Africa,1992,O-AFR,,,0.758180667
Other Africa,1993,O-AFR,,,0.634473
Other Africa,1994,O-AFR,,,0.581646
Other Africa,1995,O-AFR,,,0.665228
Other Africa,1996,O-AFR,,,0.670738
Other Africa,1997,O-AFR,,,0.693486
Other Africa,1998,O-AFR,,,0.699486
Other Africa,1999,O-AFR,,,0.698424
Other Africa,2000,O-AFR,,,0.67832
Other Africa,2001,O-AFR,,,0.614638
Other Africa,2002,O-AFR,,,0.569438
Other Africa,2003,O-AFR,,,0.554438
Other Africa,2004,O-AFR,,,0.563138
Other Africa,2005,O-AFR,,,0.545997
Other Africa,2006,O-AFR,,,0.654526
Other Africa,2007,O-AFR,,,0.659074
Other Africa,2008,O-AFR,,,0.65829
Other Africa,2009,O-AFR,,,0.62149
Other Africa,2010,O-AFR,,,2.266122
Other Africa,2011,O-AFR,,,2.176022
Other Africa,2012,O-AFR,,,3.673112
Other Africa,2013,O-AFR,,,3.673412
Other Africa,2014,O-AFR,,,3.749648667
Other Africa,2015,O-AFR,,,3.998975333
Other Africa,2016,O-AFR,,,3.951572
Other Africa,2017,O-AFR,,,3.885970988
Other Africa,2018,O-AFR,,,3.807370084
Other Africa,2019,O-AFR,,,3.738883922
Other Africa,2020,O-AFR,,,3.822950082
Other Asia Pacific,1980,O-AP,,,0.99311
Other Asia Pacific,1981,O-AP,,,1.08806
Other Asia Pacific,1982,O-AP,,,1.08362
Other Asia Pacific,1983,O-AP,,,1.109792
Other Asia Pacific,1984,O-AP,,,1.100258
Other Asia Pacific,1985,O-AP,,,1.17
Other Asia Pacific,1986,O-AP,,,0.6788
Other Asia Pacific,1987,O-AP,,,0.6705
Other Asia Pacific,1988,O-AP,,,0.9757
Other Asia Pacific,1989,O-AP,,,0.9455
Other Asia Pacific,1990,O-AP,,,1.0052
Other Asia Pacific,1991,O-AP,,,0.913268
Other Asia Pacific,1992,O-AP,,,0.86678
Other Asia Pacific,1993,O-AP,,,1.089473
Other Asia Pacific,1994,O-AP,,,1.082783
Other Asia Pacific,1995,O-AP,,,1.072814
Other Asia Pacific,1996,O-AP,,,1.331409
Other Asia Pacific,1997,O-AP,,,1.196955
Other Asia Pacific,1998,O-AP,,,1.339858
Other Asia Pacific,1999,O-AP,,,1.417107
Other Asia Pacific,2000,O-AP,,,1.307612
Other Asia Pacific,2001,O-AP,,,1.246999667
Other Asia Pacific,2002,O-AP,,,1.11395
Other Asia Pacific,2003,O-AP,,,1.42883989
Other Asia Pacific,2004,O-AP,,,1.451294433
Other Asia Pacific,2005,O-AP,,,1.415513277
Other Asia Pacific,2006,O-AP,,,1.390791093
Other Asia Pacific,2007,O-AP,,,1.268045933
Other Asia Pacific,2008,O-AP,,,1.259464484
Other Asia Pacific,2009,O-AP,,,1.122902141
Other Asia Pacific,2010,O-AP,,,1.107442446
Other Asia Pacific,2011,O-AP,,,1.095725332
Other Asia Pacific,2012,O-AP,,,1.074614426
Other Asia Pacific,2013,O-AP,,,1.295926805
Other Asia Pacific,2014,O-AP,,,1.234139511
Other Asia Pacific,2015,O-AP,,,1.255291413
Other Asia Pacific,2016,O-AP,,,1.185388827
Other Asia Pacific,2017,O-AP,,,1.173656816
Other Asia Pacific,2018,O-AP,,,1.170493391
Other Asia Pacific,2019,O-AP,,,1.366695472
Other Asia Pacific,2020,O-AP,,,1.337779292
Other CIS,1991,O-CIS,,,0.2496
Other CIS,1992,O-CIS,,,0.2496
Other CIS,1993,O-CIS,,,0.2496
Other CIS,1994,O-CIS,,,0.2496
Other CIS,1995,O-CIS,,,0.2496
Other CIS,1996,O-CIS,,,0.2496
Other CIS,1997,O-CIS,,,0.25
Other CIS,1998,O-CIS,,,0.25
Other CIS,1999,O-CIS,,,0.25
Other CIS,2000,O-CIS,,,0.25
Other CIS,2001,O-CIS,,,0.25
Other CIS,2002,O-CIS,,,0.25
Other CIS,2003,O-CIS,,,0.25
Other CIS,2004,O-CIS,,,0.25
Other CIS,2005,O-CIS,,,0.25
Other CIS,2006,O-CIS,,,0.25
Other CIS,2007,O-CIS,,,0.25
Other CIS,2008,O-CIS,,,0.25
Other CIS,2009,O-CIS,,,0.25
Other CIS,2010,O-CIS,,,0.25
Other CIS,2011,O-CIS,,,0.25
Other CIS,2012,O-CIS,,,0.25
Other CIS,2013,O-CIS,,,0.25
Other CIS,2014,O-CIS,,,0.25
Other CIS,2015,O-CIS,,,0.25
Other CIS,2016,O-CIS,,,0.25
Other CIS,2017,O-CIS,,,0.25
Other CIS,2018,O-CIS,,,0.25
Other CIS,2019,O-CIS,,,0.25
Other CIS,2020,O-CIS,,,0.25
Other Caribbean,1980,O-CAR,,,0.000837
Other Caribbean,1981,O-CAR,,,0.00045
Other Caribbean,1982,O-CAR,,,0.00073
Other Caribbean,1983,O-CAR,,,0.0006
Other Caribbean,1984,O-CAR,,,0.0006
Other Caribbean,1985,O-CAR,,,0.0004
Other Caribbean,1986,O-CAR,,,0.0005
Other Caribbean,1987,O-CAR,,,0.12222
Other Caribbean,1988,O-CAR,,,0.121
Other Caribbean,1989,O-CAR,,,0.12319
Other Caribbean,1990,O-CAR,,,0.124783
Other Caribbean,1991,O-CAR,,,0.124337
Other Caribbean,1992,O-CAR,,,0.133792
Other Caribbean,1993,O-CAR,,,0.187001
Other Caribbean,1994,O-CAR,,,0.200624
Other Caribbean,1995,O-CAR,,,0.214721
Other Caribbean,1996,O-CAR,,,0.228931
Other Caribbean,1997,O-CAR,,,0.243213
Other Caribbean,1998,O-CAR,,,0.257553
Other Caribbean,1999,O-CAR,,,0.286656
Other Caribbean,2000,O-CAR,,,0.301508
Other Caribbean,2001,O-CAR,,,0.382508
Other Caribbean,2002,O-CAR,,,0.7525
Other Caribbean,2003,O-CAR,,,0.752509
Other Caribbean,2004,O-CAR,,,0.752509
Other Caribbean,2005,O-CAR,,,0.7525
Other Caribbean,2006,O-CAR,,,0.126852
Other Caribbean,2007,O-CAR,,,0.1262
Other Caribbean,2008,O-CAR,,,0.12617
Other Caribbean,2009,O-CAR,,,0.125789
Other Caribbean,2010,O-CAR,,,0.125789
Other Caribbean,2011,O-CAR,,,0.126259
Other Caribbean,2012,O-CAR,,,0.126259
Other Caribbean,2013,O-CAR,,,0.12684
Other Caribbean,2014,O-CAR,,,0.126526
Other Caribbean,2015,O-CAR,,,0.126315
Other Caribbean,2016,O-CAR,,,0.126082
Other Caribbean,2017,O-CAR,,,0.126534
Other Caribbean,2018,O-CAR,,,0.126356
Other Caribbean,2019,O-CAR,,,0.126123
Other Caribbean,2020,O-CAR,,,0.125978
Other Eastern Africa,1980,O-EAFR,,,0.0
Other Eastern Africa,1981,O-EAFR,,,0.0
Other Eastern Africa,1982,O-EAFR,,,0.0
Other Eastern Africa,1983,O-EAFR,,,0.0
Other Eastern Africa,1984,O-EAFR,,,0.0
Other Eastern Africa,1985,O-EAFR,,,0.0
Other Eastern Africa,1986,O-EAFR,,,0.0
Other Eastern Africa,1987,O-EAFR,,,0.0
Other Eastern Africa,1988,O-EAFR,,,0.0
Other Eastern Africa,1989,O-EAFR,,,0.0
Other Eastern Africa,1990,O-EAFR,,,0.0
Other Eastern Africa,1991,O-EAFR,,,0.0
Other Eastern Africa,1992,O-EAFR,,,0.0
Other Eastern Africa,1993,O-EAFR,,,0.0
Other Eastern Africa,1994,O-EAFR,,,0.0
Other Eastern Africa,1995,O-EAFR,,,0.000428
Other Eastern Africa,1996,O-EAFR,,,0.000428
Other Eastern Africa,1997,O-EAFR,,,0.000428
Other Eastern Africa,1998,O-EAFR,,,0.000428
Other Eastern Africa,1999,O-EAFR,,,0.000428
Other Eastern Africa,2000,O-EAFR,,,0.000428
Other Eastern Africa,2001,O-EAFR,,,0.000428
Other Eastern Africa,2002,O-EAFR,,,0.000428
Other Eastern Africa,2003,O-EAFR,,,0.000428
Other Eastern Africa,2004,O-EAFR,,,0.000428
Other Eastern Africa,2005,O-EAFR,,,0.003528
Other Eastern Africa,2006,O-EAFR,,,0.003528
Other Eastern Africa,2007,O-EAFR,,,0.003128
Other Eastern Africa,2008,O-EAFR,,,0.002428
Other Eastern Africa,2009,O-EAFR,,,0.002728
Other Eastern Africa,2010,O-EAFR,,,1.002428
Other Eastern Africa,2011,O-EAFR,,,1.002128
Other Eastern Africa,2012,O-EAFR,,,2.502128
Other Eastern Africa,2013,O-EAFR,,,2.502128
Other Eastern Africa,2014,O-EAFR,,,2.501828
Other Eastern Africa,2015,O-EAFR,,,2.501528
Other Eastern Africa,2016,O-EAFR,,,2.502628
Other Eastern Africa,2017,O-EAFR,,,2.502428
Other Eastern Africa,2018,O-EAFR,,,2.502828
Other Eastern Africa,2019,O-EAFR,,,2.502328
Other Eastern Africa,2020,O-EAFR,,,2.501428
Other Europe,1980,O-EUR,,,2.270269591
Other Europe,1981,O-EUR,,,2.183703834
Other Europe,1982,O-EUR,,,2.348153535
Other Europe,1983,O-EUR,,,2.251517238
Other Europe,1984,O-EUR,,,2.202918806
Other Europe,1985,O-EUR,,,2.249543238
Other Europe,1986,O-EUR,,,2.282766806
Other Europe,1987,O-EUR,,,2.163063995
Other Europe,1988,O-EUR,,,2.240227563
Other Europe,1989,O-EUR,,,2.040837131
Other Europe,1990,O-EUR,,,1.991545434
Other Europe,1991,O-EUR,,,2.378071434
Other Europe,1992,O-EUR,,,2.202305002
Other Europe,1993,O-EUR,,,2.136846443
Other Europe,1994,O-EUR,,,2.024182458
Other Europe,1995,O-EUR,,,1.980503288
Other Europe,1996,O-EUR,,,2.103942253
Other Europe,1997,O-EUR,,,1.947461984
Other Europe,1998,O-EUR,,,1.896463918
Other Europe,1999,O-EUR,,,2.040868595
Other Europe,2000,O-EUR,,,2.071189938
Other Europe,2001,O-EUR,,,1.974587896
Other Europe,2002,O-EUR,,,1.97519154
Other Europe,2003,O-EUR,,,2.087590714
Other Europe,2004,O-EUR,,,1.989283078
Other Europe,2005,O-EUR,,,1.944839824
Other Europe,2006,O-EUR,,,1.909808116
Other Europe,2007,O-EUR,,,1.88636579
Other Europe,2008,O-EUR,,,1.867593569
Other Europe,2009,O-EUR,,,2.040266737
Other Europe,2010,O-EUR,,,1.939405151
Other Europe,2011,O-EUR,,,1.929952369
Other Europe,2012,O-EUR,,,1.765415282
Other Europe,2013,O-EUR,,,1.747385221
Other Europe,2014,O-EUR,,,1.695681355
Other Europe,2015,O-EUR,,,1.666383554
Other Europe,2016,O-EUR,,,1.653443597
Other Europe,2017,O-EUR,,,1.578717216
Other Europe,2018,O-EUR,,,1.565852537
Other Europe,2019,O-EUR,,,1.593226468
Other Europe,2020,O-EUR,,,1.595477002
Other Middle Africa,1980,O-MAFR,,,0.385235
Other Middle Africa,1981,O-MAFR,,,0.376159
Other Middle Africa,1982,O-MAFR,,,0.417555
Other Middle Africa,1983,O-MAFR,,,0.383054
Other Middle Africa,1984,O-MAFR,,,0.656
Other Middle Africa,1985,O-MAFR,,,0.671
Other Middle Africa,1986,O-MAFR,,,0.65594
Other Middle Africa,1987,O-MAFR,,,0.64088
Other Middle Africa,1988,O-MAFR,,,0.65082
Other Middle Africa,1989,O-MAFR,,,0.63076
Other Middle Africa,1990,O-MAFR,,,0.6207
Other Middle Africa,1991,O-MAFR,,,0.632
Other Middle Africa,1992,O-MAFR,,,0.587
Other Middle Africa,1993,O-MAFR,,,0.522
Other Middle Africa,1994,O-MAFR,,,0.462
Other Middle Africa,1995,O-MAFR,,,0.492
Other Middle Africa,1996,O-MAFR,,,0.497
Other Middle Africa,1997,O-MAFR,,,0.537
Other Middle Africa,1998,O-MAFR,,,0.543
Other Middle Africa,1999,O-MAFR,,,0.542
Other Middle Africa,2000,O-MAFR,,,0.522
Other Middle Africa,2001,O-MAFR,,,0.472
Other Middle Africa,2002,O-MAFR,,,0.427
Other Middle Africa,2003,O-MAFR,,,0.412
Other Middle Africa,2004,O-MAFR,,,0.4207
Other Middle Africa,2005,O-MAFR,,,0.401
Other Middle Africa,2006,O-MAFR,,,0.412
Other Middle Africa,2007,O-MAFR,,,0.4171
Other Middle Africa,2008,O-MAFR,,,0.4171
Other Middle Africa,2009,O-MAFR,,,0.38
Other Middle Africa,2010,O-MAFR,,,0.38
Other Middle Africa,2011,O-MAFR,,,0.38
Other Middle Africa,2012,O-MAFR,,,0.38
Other Middle Africa,2013,O-MAFR,,,0.38
Other Middle Africa,2014,O-MAFR,,,0.45697
Other Middle Africa,2015,O-MAFR,,,0.46803
Other Middle Africa,2016,O-MAFR,,,0.42096
Other Middle Africa,2017,O-MAFR,,,0.39062
Other Middle Africa,2018,O-MAFR,,,0.37695
Other Middle Africa,2019,O-MAFR,,,0.37695
Other Middle Africa,2020,O-MAFR,,,0.37695
Other Middle East,1980,O-ME,,,0.224059
Other Middle East,1981,O-ME,,,0.207147
Other Middle East,1982,O-ME,,,0.191022
Other Middle East,1983,O-ME,,,0.1858
Other Middle East,1984,O-ME,,,0.17375
Other Middle East,1985,O-ME,,,0.18071
Other Middle East,1986,O-ME,,,0.1417
Other Middle East,1987,O-ME,,,0.1267
Other Middle East,1988,O-ME,,,0.113619
Other Middle East,1989,O-ME,,,0.098483
Other Middle East,1990,O-ME,,,0.0714
Other Middle East,1991,O-ME,,,0.071289
Other Middle East,1992,O-ME,,,0.059418
Other Middle East,1993,O-ME,,,0.060351
Other Middle East,1994,O-ME,,,0.052195
Other Middle East,1995,O-ME,,,0.113907
Other Middle East,1996,O-ME,,,0.21529
Other Middle East,1997,O-ME,,,0.21433
Other Middle East,1998,O-ME,,,0.16423
Other Middle East,1999,O-ME,,,0.15291
Other Middle East,2000,O-ME,,,0.15287
Other Middle East,2001,O-ME,,,0.12929
Other Middle East,2002,O-ME,,,0.12926
Other Middle East,2003,O-ME,,,0.12934
Other Middle East,2004,O-ME,,,0.12756
Other Middle East,2005,O-ME,,,0.12756
Other Middle East,2006,O-ME,,,0.12752
Other Middle East,2007,O-ME,,,0.1275
Other Middle East,2008,O-ME,,,0.1275
Other Middle East,2009,O-ME,,,0.30904
Other Middle East,2010,O-ME,,,0.27694
Other Middle East,2011,O-ME,,,0.6518
Other Middle East,2012,O-ME,,,0.2793
Other Middle East,2013,O-ME,,,0.260685
Other Middle East,2014,O-ME,,,0.239253
Other Middle East,2015,O-ME,,,0.217053
Other Middle East,2016,O-ME,,,0.14691005
Other Middle East,2017,O-ME,,,0.13523
Other Middle East,2018,O-ME,,,0.15673
Other Middle East,2019,O-ME,,,0.19443
Other Middle East,2020,O-ME,,,0.178691
Other Northern Africa,1980,O-NAFR,,,7.5e-05
Other Northern Africa,1981,O-NAFR,,,0.00032
Other Northern Africa,1982,O-NAFR,,,0.00029
Other Northern Africa,1983,O-NAFR,,,0.00022
Other Northern Africa,1984,O-NAFR,,,0.00025
Other Northern Africa,1985,O-NAFR,,,0.00025
Other Northern Africa,1986,O-NAFR,,,0.0003
Other Northern Africa,1987,O-NAFR,,,0.0027
Other Northern Africa,1988,O-NAFR,,,0.0026
Other Northern Africa,1989,O-NAFR,,,0.0025
Other Northern Africa,1990,O-NAFR,,,0.002
Other Northern Africa,1991,O-NAFR,,,0.002139
Other Northern Africa,1992,O-NAFR,,,0.001604
Other Northern Africa,1993,O-NAFR,,,0.001063
Other Northern Africa,1994,O-NAFR,,,0.001736
Other Northern Africa,1995,O-NAFR,,,0.00119
Other Northern Africa,1996,O-NAFR,,,0.00119
Other Northern Africa,1997,O-NAFR,,,0.001966
Other Northern Africa,1998,O-NAFR,,,0.001966
Other Northern Africa,1999,O-NAFR,,,0.001904
Other Northern Africa,2000,O-NAFR,,,0.0018
Other Northern Africa,2001,O-NAFR,,,0.0018
Other Northern Africa,2002,O-NAFR,,,0.0016
Other Northern Africa,2003,O-NAFR,,,0.0016
Other Northern Africa,2004,O-NAFR,,,0.0016
Other Northern Africa,2005,O-NAFR,,,0.001069
Other Northern Africa,2006,O-NAFR,,,0.000988
Other Northern Africa,2007,O-NAFR,,,0.000836
Other Northern Africa,2008,O-NAFR,,,0.000752
Other Northern Africa,2009,O-NAFR,,,0.000752
Other Northern Africa,2010,O-NAFR,,,0.000684
Other Northern Africa,2011,O-NAFR,,,0.000684
Other Northern Africa,2012,O-NAFR,,,0.000684
Other Northern Africa,2013,O-NAFR,,,0.000684
Other Northern Africa,2014,O-NAFR,,,0.000684
Other Northern Africa,2015,O-NAFR,,,0.000684
Other Northern Africa,2016,O-NAFR,,,0.000684
Other Northern Africa,2017,O-NAFR,,,0.000684
Other Northern Africa,2018,O-NAFR,,,0.000684
Other Northern Africa,2019,O-NAFR,,,0.000684
Other Northern Africa,2020,O-NAFR,,,0.000684
Other S. & Cent. America,1980,O-SCA,,,0.713696
Other S. & Cent. America,1981,O-SCA,,,0.758244
Other S. & Cent. America,1982,O-SCA,,,0.825162
Other S. & Cent. America,1983,O-SCA,,,0.47531
Other S. & Cent. America,1984,O-SCA,,,0.439926
Other S. & Cent. America,1985,O-SCA,,,0.4354
Other S. & Cent. America,1986,O-SCA,,,0.429
Other S. & Cent. America,1987,O-SCA,,,0.61612
Other S. & Cent. America,1988,O-SCA,,,0.6082
Other S. & Cent. America,1989,O-SCA,,,0.63999
Other S. & Cent. America,1990,O-SCA,,,0.617183
Other S. & Cent. America,1991,O-SCA,,,0.602537
Other S. & Cent. America,1992,O-SCA,,,0.634592
Other S. & Cent. America,1993,O-SCA,,,0.861201
Other S. & Cent. America,1994,O-SCA,,,0.957524
Other S. & Cent. America,1995,O-SCA,,,0.998921
Other S. & Cent. America,1996,O-SCA,,,1.045031
Other S. & Cent. America,1997,O-SCA,,,1.065113
Other S. & Cent. America,1998,O-SCA,,,1.078453
Other S. & Cent. America,1999,O-SCA,,,1.277356
Other S. & Cent. America,2000,O-SCA,,,1.327408
Other S. & Cent. America,2001,O-SCA,,,1.370608
Other S. & Cent. America,2002,O-SCA,,,1.626
Other S. & Cent. America,2003,O-SCA,,,1.472809
Other S. & Cent. America,2004,O-SCA,,,1.468209
Other S. & Cent. America,2005,O-SCA,,,1.4702
Other S. & Cent. America,2006,O-SCA,,,0.844152
Other S. & Cent. America,2007,O-SCA,,,0.8205
Other S. & Cent. America,2008,O-SCA,,,0.81207
Other S. & Cent. America,2009,O-SCA,,,0.769259
Other S. & Cent. America,2010,O-SCA,,,0.7693823
Other S. & Cent. America,2011,O-SCA,,,0.5096048
Other S. & Cent. America,2012,O-SCA,,,0.5135324
Other S. & Cent. America,2013,O-SCA,,,0.5306172
Other S. & Cent. America,2014,O-SCA,,,0.5402171
Other S. & Cent. America,2015,O-SCA,,,0.5214782
Other S. & Cent. America,2016,O-SCA,,,0.5218385
